Filename,Leading,Trailing,Length,isFiller,Condition_Q,Condition_GP,Participant,Item
204.36FQN_r2.wav,1650,NA,11451,True,True,False,204,36
204.32FDY_r2.wav,NA,NA,8163,True,False,True,204,32
204.26FQY_r2.wav,NA,NA,9183,True,True,True,204,26
204.7EQY_r1.wav,390,439,6349,False,True,True,204,7
204.3EDN_r1.wav,720,NA,4648,False,False,False,204,3
204.41FDN_r1.wav,420,NA,3854,True,False,False,204,41
204.36FQN_r1.wav,NA,512,6122,True,True,False,204,36
204.32FDY_r1.wav,660,NA,4988,True,False,True,204,32
204.26FQY_r1.wav,450,979,6349,True,True,True,204,26
204.7EQY_r2.wav,1170,NA,11678,False,True,True,204,7
204.3EDN_r2.wav,990,NA,8049,False,False,False,204,3
204.41FDN_r2.wav,1410,NA,8730,True,False,False,204,41
204.33FDN_r2.wav,NA,NA,8276,True,False,False,204,33
204.23FQY_r2.wav,NA,NA,8390,True,True,True,204,23
204.44FQN_r1.wav,NA,NA,5328,True,True,False,204,44
204.33FDN_r1.wav,300,NA,4308,True,False,False,204,33
204.23FQY_r1.wav,1020,NA,6009,True,True,True,204,23
204.44FQN_r2.wav,450,NA,10430,True,True,False,204,44
204.14EDY_r1.wav,NA,NA,6235,False,False,True,204,14
204.10EDN_r1.wav,NA,NA,6916,False,False,False,204,10
204.38FDN_r1.wav,660,192,6462,True,False,False,204,38
204.35FDN_r2.wav,NA,533,8843,True,False,False,204,35
204.42FDN_r1.wav,480,322,5782,True,False,False,204,42
204.25FDY_r2.wav,750,NA,9863,True,False,True,204,25
204.31FDY_r2.wav,1440,NA,12018,True,False,True,204,31
204.4EDY_r1.wav,360,NA,5668,False,False,True,204,4
204.28FQY_r1.wav,900,909,6009,True,True,True,204,28
204.14EDY_r2.wav,1680,NA,10090,False,False,True,204,14
204.10EDN_r2.wav,2579,NA,11337,False,False,False,204,10
204.38FDN_r2.wav,780,367,9637,True,False,False,204,38
204.35FDN_r1.wav,NA,398,4988,True,False,False,204,35
204.42FDN_r2.wav,1290,NA,9297,True,False,False,204,42
204.25FDY_r1.wav,570,NA,5555,True,False,True,204,25
204.31FDY_r1.wav,NA,685,5215,True,False,True,204,31
204.4EDY_r2.wav,1320,NA,12358,False,False,True,204,4
204.28FQY_r2.wav,5340,NA,11224,True,True,True,204,28
204.22FQY_r2.wav,NA,233,7823,True,True,True,204,22
204.45FQN_r1.wav,NA,708,5328,True,True,False,204,45
204.48FDN_r2.wav,1380,NA,10430,True,False,False,204,48
204.13EQY_r1.wav,900,635,6575,False,True,True,204,13
204.17FQY_r2.wav,990,NA,8390,True,True,True,204,17
204.22FQY_r1.wav,540,512,6122,True,True,True,204,22
204.45FQN_r2.wav,1200,NA,10430,True,True,False,204,45
204.48FDN_r1.wav,NA,782,6122,True,False,False,204,48
204.13EQY_r2.wav,870,NA,8956,False,True,True,204,13
204.17FQY_r1.wav,810,302,6122,True,True,True,204,17
204.1EQN_r1.wav,300,168,5328,False,True,False,204,1
204.34FQN_r2.wav,840,NA,10657,True,True,False,204,34
204.30FDY_r2.wav,NA,NA,10770,True,False,True,204,30
204.24FQY_r2.wav,1440,NA,10884,True,True,True,204,24
204.29FQY_r1.wav,900,NA,5668,True,True,True,204,29
204.39FDN_r1.wav,930,NA,5555,True,False,False,204,39
204.8EQY_r2.wav,930,NA,8730,False,True,True,204,8
204.43FDN_r1.wav,720,452,5102,True,False,False,204,43
204.1EQN_r2.wav,1290,NA,11564,False,True,False,204,1
204.34FQN_r1.wav,NA,478,5668,True,True,False,204,34
204.30FDY_r1.wav,480,1012,5782,True,False,True,204,30
204.24FQY_r1.wav,540,1645,6235,True,True,True,204,24
204.29FQY_r2.wav,1140,NA,11337,True,True,True,204,29
204.39FDN_r2.wav,870,770,8390,True,False,False,204,39
204.8EQY_r1.wav,NA,NA,6802,False,True,True,204,8
204.43FDN_r2.wav,2280,NA,9863,True,False,False,204,43
203.19FDY_r1.wav,NA,NA,3061,True,False,True,203,19
203.14EQN_r1.wav,NA,NA,3401,False,True,False,203,14
203.10EQY_r1.wav,NA,NA,3514,False,True,True,203,10
203.21FDY_r2.wav,900,NA,4988,True,False,True,203,21
203.5EQY_r2.wav,1950,NA,5102,False,True,True,203,5
203.46FQN_r1.wav,810,NA,3514,True,True,False,203,46
203.19FDY_r2.wav,NA,NA,4761,True,False,True,203,19
203.14EQN_r2.wav,NA,NA,5555,False,True,False,203,14
203.10EQY_r2.wav,NA,NA,6575,False,True,True,203,10
203.21FDY_r1.wav,510,NA,3968,True,False,True,203,21
203.5EQY_r1.wav,NA,NA,3741,False,True,True,203,5
203.46FQN_r2.wav,1290,249,6009,True,True,False,203,46
203.27FDY_r2.wav,NA,NA,5442,True,False,True,203,27
203.40FQN_r1.wav,750,NA,3287,True,True,False,203,40
203.7EDN_r2.wav,660,NA,5328,False,False,False,203,7
203.3EQY_r2.wav,NA,NA,8616,False,True,True,203,3
203.37FQN_r2.wav,1170,NA,3854,True,True,False,203,37
203.27FDY_r1.wav,300,NA,3741,True,False,True,203,27
203.40FQN_r2.wav,NA,NA,8163,True,True,False,203,40
203.7EDN_r1.wav,NA,NA,2947,False,False,False,203,7
203.3EQY_r1.wav,NA,NA,3741,False,True,True,203,3
203.37FQN_r1.wav,630,NA,3061,True,True,False,203,37
203.18FDY_r1.wav,810,NA,2834,True,False,True,203,18
203.47FQN_r1.wav,630,NA,2607,True,True,False,203,47
203.9EDY_r1.wav,NA,NA,4875,False,False,True,203,9
203.20FDY_r2.wav,NA,NA,4988,True,False,True,203,20
203.18FDY_r2.wav,NA,NA,4875,True,False,True,203,18
203.47FQN_r2.wav,1470,NA,4195,True,True,False,203,47
203.9EDY_r2.wav,NA,NA,5442,False,False,True,203,9
203.20FDY_r1.wav,570,NA,3287,True,False,True,203,20
203.41FQN_r1.wav,720,NA,3514,True,True,False,203,41
203.2EQY_r2.wav,NA,NA,5895,False,True,True,203,2
203.26FDY_r2.wav,NA,NA,5442,True,False,True,203,26
203.32FQY_r2.wav,1980,312,7483,True,True,True,203,32
203.36FDN_r2.wav,NA,NA,4535,True,False,False,203,36
203.6EQN_r2.wav,540,NA,4988,False,True,False,203,6
203.13EDN_r1.wav,780,415,4195,False,False,False,203,13
203.41FQN_r2.wav,NA,NA,5895,True,True,False,203,41
203.2EQY_r1.wav,NA,NA,4081,False,True,True,203,2
203.26FDY_r1.wav,780,NA,4195,True,False,True,203,26
203.32FQY_r1.wav,NA,NA,3061,True,True,True,203,32
203.36FDN_r1.wav,NA,NA,2267,True,False,False,203,36
203.6EQN_r1.wav,570,NA,3401,False,True,False,203,6
203.13EDN_r2.wav,720,NA,4875,False,False,False,203,13
203.44FDN_r1.wav,NA,NA,4648,True,False,False,203,44
203.23FDY_r2.wav,NA,NA,5668,True,False,True,203,23
203.33FQN_r2.wav,NA,NA,5668,True,True,False,203,33
203.12EDY_r1.wav,NA,NA,3174,False,False,True,203,12
203.16EQN_r1.wav,NA,NA,3514,False,True,False,203,16
203.44FDN_r2.wav,NA,NA,8616,True,False,False,203,44
203.23FDY_r1.wav,NA,NA,2721,True,False,True,203,23
203.33FQN_r1.wav,300,NA,4308,True,True,False,203,33
203.12EDY_r2.wav,870,252,5442,False,False,True,203,12
203.16EQN_r2.wav,NA,NA,4308,False,True,False,203,16
203.28FDY_r1.wav,810,NA,3061,True,False,True,203,28
203.1EDY_r2.wav,NA,NA,4988,False,False,True,203,1
203.31FQY_r2.wav,NA,NA,6575,True,True,True,203,31
203.25FQY_r2.wav,1440,NA,4081,True,True,True,203,25
203.42FQN_r1.wav,600,NA,4421,True,True,False,203,42
203.35FQN_r2.wav,NA,NA,6462,True,True,False,203,35
203.8EDN_r1.wav,NA,NA,3287,False,False,False,203,8
203.38FQN_r1.wav,NA,NA,4761,True,True,False,203,38
203.28FDY_r2.wav,NA,NA,6009,True,False,True,203,28
203.1EDY_r1.wav,NA,NA,2834,False,False,True,203,1
203.31FQY_r1.wav,570,NA,2494,True,True,True,203,31
203.25FQY_r1.wav,630,658,4648,True,True,True,203,25
203.42FQN_r2.wav,NA,NA,8390,True,True,False,203,42
203.8EDN_r2.wav,1860,NA,6235,False,False,False,203,8
203.35FQN_r1.wav,NA,NA,3287,True,True,False,203,35
203.38FQN_r2.wav,NA,NA,5328,True,True,False,203,38
203.48FQN_r2.wav,NA,NA,4988,True,True,False,203,48
203.45FDN_r1.wav,720,NA,3854,True,False,False,203,45
203.22FDY_r2.wav,NA,NA,5102,True,False,True,203,22
203.17FDY_r2.wav,NA,NA,8730,True,False,True,203,17
203.48FQN_r1.wav,600,NA,3628,True,True,False,203,48
203.45FDN_r2.wav,NA,NA,4761,True,False,False,203,45
203.22FDY_r1.wav,690,NA,3174,True,False,True,203,22
203.17FDY_r1.wav,990,NA,3401,True,False,True,203,17
203.11EDN_r1.wav,510,NA,4195,False,False,False,203,11
203.15EDY_r1.wav,510,NA,3401,False,False,True,203,15
203.43FQN_r1.wav,660,NA,2947,True,True,False,203,43
203.39FQN_r1.wav,NA,NA,2947,True,True,False,203,39
203.29FDY_r1.wav,450,NA,4761,True,False,True,203,29
203.24FDY_r2.wav,NA,NA,4195,True,False,True,203,24
203.4EQN_r2.wav,NA,NA,6235,False,True,False,203,4
203.30FQY_r2.wav,990,NA,5668,True,True,True,203,30
203.34FDN_r2.wav,1620,NA,5782,True,False,False,203,34
203.11EDN_r2.wav,660,732,6462,False,False,False,203,11
203.15EDY_r2.wav,NA,NA,4648,False,False,True,203,15
203.43FQN_r2.wav,NA,NA,5215,True,True,False,203,43
203.39FQN_r2.wav,NA,NA,5102,True,True,False,203,39
203.29FDY_r2.wav,NA,NA,6349,True,False,True,203,29
203.24FDY_r1.wav,NA,NA,3401,True,False,True,203,24
203.4EQN_r1.wav,780,NA,3741,False,True,False,203,4
203.30FQY_r1.wav,870,NA,3514,True,True,True,203,30
203.34FDN_r1.wav,NA,NA,3401,True,False,False,203,34
205.4EQY_r2.wav,750,257,18707,False,True,True,205,4
205.16EQY_r1.wav,570,768,5328,False,True,True,205,16
205.12EDN_r1.wav,480,708,5328,False,False,False,205,12
205.27FDY_r2.wav,2309,187,19387,True,False,True,205,27
205.40FQN_r1.wav,480,245,5555,True,True,False,205,40
205.37FQN_r2.wav,2309,481,12811,True,True,False,205,37
205.4EQY_r1.wav,630,552,5442,False,True,True,205,4
205.16EQY_r2.wav,2070,263,9863,False,True,True,205,16
205.12EDN_r2.wav,7320,428,11678,False,False,False,205,12
205.27FDY_r1.wav,510,508,4648,True,False,True,205,27
205.40FQN_r2.wav,3119,NA,14739,True,True,False,205,40
205.37FQN_r1.wav,480,861,4761,True,True,False,205,37
205.21FDY_r2.wav,2220,NA,8843,True,False,True,205,21
205.46FQN_r1.wav,510,251,4421,True,True,False,205,46
205.19FDY_r1.wav,840,378,4308,True,False,True,205,19
205.21FDY_r1.wav,420,485,4535,True,False,True,205,21
205.46FQN_r2.wav,9929,552,15192,True,True,False,205,46
205.19FDY_r2.wav,570,NA,8616,True,False,True,205,19
205.8EDY_r1.wav,450,1325,5555,False,False,True,205,8
205.1EDN_r2.wav,5099,183,9183,False,False,False,205,1
205.41FQN_r1.wav,450,NA,5102,True,True,False,205,41
205.26FDY_r2.wav,1470,1113,16893,True,False,True,205,26
205.32FQY_r2.wav,600,833,9863,True,True,True,205,32
205.36FDN_r2.wav,12719,253,16213,True,False,False,205,36
205.8EDY_r2.wav,9899,672,15192,False,False,True,205,8
205.1EDN_r1.wav,750,332,5102,False,False,False,205,1
205.41FQN_r2.wav,10559,1306,15646,True,True,False,205,41
205.26FDY_r1.wav,480,985,5215,True,False,True,205,26
205.32FQY_r1.wav,720,1255,5215,True,True,True,205,32
205.36FDN_r1.wav,570,428,4988,True,False,False,205,36
205.47FQN_r1.wav,510,1028,4988,True,True,False,205,47
205.20FDY_r2.wav,1620,1067,18707,True,False,True,205,20
205.15EDN_r1.wav,600,575,4535,False,False,False,205,15
205.18FDY_r1.wav,780,522,5442,True,False,True,205,18
205.11EDY_r1.wav,480,778,4648,False,False,True,205,11
205.47FQN_r2.wav,660,NA,18140,True,True,False,205,47
205.20FDY_r1.wav,660,402,5442,True,False,True,205,20
205.15EDN_r2.wav,NA,206,15986,False,False,False,205,15
205.18FDY_r2.wav,1740,477,9297,True,False,True,205,18
205.11EDY_r2.wav,6630,NA,11111,False,False,True,205,11
205.28FDY_r1.wav,630,351,4761,True,False,True,205,28
205.31FQY_r2.wav,570,435,13605,True,True,True,205,31
205.42FQN_r1.wav,720,422,5102,True,True,False,205,42
205.25FQY_r2.wav,8130,NA,12925,True,True,True,205,25
205.38FQN_r1.wav,NA,962,5102,True,True,False,205,38
205.35FQN_r2.wav,7110,1171,19501,True,True,False,205,35
205.10EQN_r1.wav,720,NA,4988,False,True,False,205,10
205.6EQY_r2.wav,540,NA,15079,False,True,True,205,6
205.14EQY_r1.wav,NA,625,5215,False,True,True,205,14
205.2EQN_r2.wav,6420,518,11678,False,True,False,205,2
205.28FDY_r2.wav,660,685,13945,True,False,True,205,28
205.31FQY_r1.wav,1320,NA,6009,True,True,True,205,31
205.42FQN_r2.wav,480,808,21088,True,True,False,205,42
205.25FQY_r1.wav,810,402,5442,True,True,True,205,25
205.38FQN_r2.wav,750,162,14172,True,True,False,205,38
205.35FQN_r1.wav,600,782,5102,True,True,False,205,35
205.10EQN_r2.wav,5820,637,10657,False,True,False,205,10
205.6EQY_r1.wav,600,925,5215,False,True,True,205,6
205.14EQY_r2.wav,9839,772,15532,False,True,True,205,14
205.2EQN_r1.wav,510,NA,4535,False,True,False,205,2
205.9EDN_r1.wav,630,722,5102,False,False,False,205,9
205.23FDY_r2.wav,4259,299,15419,True,False,True,205,23
205.44FDN_r1.wav,930,718,5668,True,False,False,205,44
205.33FQN_r2.wav,4799,NA,16326,True,True,False,205,33
205.9EDN_r2.wav,5340,548,12698,False,False,False,205,9
205.23FDY_r1.wav,630,NA,4648,True,False,True,205,23
205.44FDN_r2.wav,9899,NA,14058,True,False,False,205,44
205.33FQN_r1.wav,450,665,4535,True,True,False,205,33
205.43FQN_r1.wav,870,1392,5442,True,True,False,205,43
205.39FQN_r1.wav,690,258,5328,True,True,False,205,39
205.24FDY_r2.wav,1230,680,9410,True,False,True,205,24
205.29FDY_r1.wav,450,789,6009,True,False,True,205,29
205.30FQY_r2.wav,4199,223,16213,True,True,True,205,30
205.34FDN_r2.wav,1710,1591,11791,True,False,False,205,34
205.7EDY_r2.wav,NA,541,21541,False,False,True,205,7
205.3EQN_r2.wav,2879,641,11111,False,True,False,205,3
205.43FQN_r2.wav,2220,NA,11678,True,True,False,205,43
205.39FQN_r2.wav,690,NA,24376,True,True,False,205,39
205.24FDY_r1.wav,540,401,4421,True,False,True,205,24
205.29FDY_r2.wav,9929,249,14739,True,False,True,205,29
205.30FQY_r1.wav,780,1245,5895,True,True,True,205,30
205.34FDN_r1.wav,720,625,5215,True,False,False,205,34
205.7EDY_r1.wav,510,945,5895,False,False,True,205,7
205.3EQN_r1.wav,450,1158,5328,False,True,False,205,3
205.5EQN_r2.wav,3179,NA,9750,False,True,False,205,5
205.17FDY_r2.wav,3149,NA,13151,True,False,True,205,17
205.13EDY_r1.wav,540,552,5442,False,False,True,205,13
205.48FQN_r2.wav,8820,NA,13605,True,True,False,205,48
205.22FDY_r2.wav,780,NA,14965,True,False,True,205,22
205.45FDN_r1.wav,600,528,5328,True,False,False,205,45
205.5EQN_r1.wav,570,728,4988,False,True,False,205,5
205.17FDY_r1.wav,330,155,4535,True,False,True,205,17
205.13EDY_r2.wav,8700,438,14058,False,False,True,205,13
205.48FQN_r1.wav,630,NA,4875,True,True,False,205,48
205.22FDY_r1.wav,480,478,4648,True,False,True,205,22
205.45FDN_r2.wav,1410,890,10430,True,False,False,205,45
20.33FDN_r1.wav,NA,NA,4875,True,False,False,20,33
20.23FQY_r1.wav,NA,NA,4535,True,True,True,20,23
20.44FQN_r2.wav,NA,NA,14965,True,True,False,20,44
20.33FDN_r2.wav,NA,NA,11337,True,False,False,20,33
20.23FQY_r2.wav,NA,NA,14739,True,True,True,20,23
20.44FQN_r1.wav,NA,NA,4648,True,True,False,20,44
20.38FDN_r2.wav,NA,NA,13038,True,False,False,20,38
20.35FDN_r1.wav,NA,NA,3854,True,False,False,20,35
20.42FDN_r2.wav,NA,NA,11564,True,False,False,20,42
20.25FDY_r1.wav,NA,NA,4535,True,False,True,20,25
20.31FDY_r1.wav,NA,NA,5668,True,False,True,20,31
20.28FQY_r2.wav,NA,NA,13832,True,True,True,20,28
20.14EDY_r2.wav,NA,NA,12698,False,False,True,20,14
20.4EDY_r1.wav,NA,NA,5442,False,False,True,20,4
20.10EDN_r2.wav,NA,NA,16666,False,False,False,20,10
20.38FDN_r1.wav,NA,NA,5328,True,False,False,20,38
20.35FDN_r2.wav,NA,NA,16326,True,False,False,20,35
20.42FDN_r1.wav,NA,NA,4535,True,False,False,20,42
20.25FDY_r2.wav,NA,NA,16326,True,False,True,20,25
20.31FDY_r2.wav,NA,NA,13378,True,False,True,20,31
20.28FQY_r1.wav,NA,NA,4535,True,True,True,20,28
20.14EDY_r1.wav,NA,NA,5668,False,False,True,20,14
20.4EDY_r2.wav,NA,NA,15192,False,False,True,20,4
20.10EDN_r1.wav,NA,NA,4875,False,False,False,20,10
20.13EQY_r2.wav,NA,NA,13492,False,True,True,20,13
20.17FQY_r1.wav,NA,NA,4535,True,True,True,20,17
20.22FQY_r1.wav,NA,NA,5102,True,True,True,20,22
20.45FQN_r2.wav,NA,NA,17573,True,True,False,20,45
20.48FDN_r1.wav,NA,NA,4988,True,False,False,20,48
20.13EQY_r1.wav,NA,NA,4988,False,True,True,20,13
20.17FQY_r2.wav,NA,NA,16099,True,True,True,20,17
20.22FQY_r2.wav,NA,NA,15986,True,True,True,20,22
20.45FQN_r1.wav,NA,NA,4648,True,True,False,20,45
20.48FDN_r2.wav,NA,NA,14739,True,False,False,20,48
20.30FDY_r1.wav,NA,NA,5442,True,False,True,20,30
20.34FQN_r1.wav,NA,NA,4875,True,True,False,20,34
20.24FQY_r1.wav,NA,NA,4648,True,True,True,20,24
20.29FQY_r2.wav,NA,NA,17346,True,True,True,20,29
20.39FDN_r2.wav,NA,NA,14172,True,False,False,20,39
20.43FDN_r2.wav,NA,NA,10317,True,False,False,20,43
20.1EQN_r1.wav,NA,NA,5895,False,True,False,20,1
20.8EQY_r2.wav,NA,NA,13832,False,True,True,20,8
20.30FDY_r2.wav,NA,NA,14058,True,False,True,20,30
20.34FQN_r2.wav,NA,NA,13718,True,True,False,20,34
20.24FQY_r2.wav,NA,NA,10770,True,True,True,20,24
20.29FQY_r1.wav,NA,NA,4535,True,True,True,20,29
20.39FDN_r1.wav,NA,NA,4421,True,False,False,20,39
20.43FDN_r1.wav,NA,NA,4761,True,False,False,20,43
20.1EQN_r2.wav,NA,NA,15646,False,True,False,20,1
20.8EQY_r1.wav,NA,NA,4535,False,True,True,20,8
20.46FDN_r2.wav,NA,NA,18367,True,False,False,20,46
20.21FQY_r1.wav,NA,NA,5442,True,True,True,20,21
20.19FQY_r2.wav,NA,NA,10544,True,True,True,20,19
20.9EQN_r2.wav,NA,NA,15532,False,True,False,20,9
20.46FDN_r1.wav,NA,NA,5215,True,False,False,20,46
20.21FQY_r2.wav,NA,NA,13151,True,True,True,20,21
20.9EQN_r1.wav,NA,NA,4535,False,True,False,20,9
20.19FQY_r1.wav,NA,NA,4195,True,True,True,20,19
20.2EDN_r1.wav,NA,NA,5328,False,False,False,20,2
20.16EDY_r2.wav,NA,NA,13718,False,False,True,20,16
