isFiller,Condition_Q,Condition_GP,Participant,Item,irt,File_pair,R2 UL,R2 Lead,R2 FL,R1 UL,R1 FL,R1 Trail
True,True,False,9,47,6262.31,9.47FQN,3210.0,4590.0,8843.54,3330.0,5782.31,1672.31
True,True,True,9,32,7439.33,9.32FQY,5160.0,5610.0,12585.04,3960.0,6689.33,1829.33
True,False,False,9,36,3952.31,9.36FDN,3090.0,3090.0,7029.48,3570.0,5782.31,862.31
True,False,True,9,26,6232.73,9.26FDY,3540.0,4620.0,10090.71,4620.0,6802.73,1612.73
True,True,False,9,41,6502.73,9.41FQN,3270.0,4290.0,9297.06,3510.0,6802.73,2212.73
False,True,False,9,3,6379.6,9.3EQN,3630.0,4320.0,9410.44,4320.0,7369.6,2059.6
False,False,True,9,7,6346.1,9.7EDY,3360.0,4080.0,9183.67,3570.0,6916.1,2266.1
False,False,False,9,9,5398.94,9.9EDN,3660.0,4410.0,9183.67,3360.0,5668.94,988.94
True,False,True,9,19,5575.42,9.19FDY,3180.0,4380.0,9297.06,3300.0,5215.42,1195.42
True,True,False,9,46,6549.06,9.46FQN,3750.0,5430.0,10770.98,4050.0,6009.06,1119.06
True,False,True,9,21,6929.33,9.21FDY,3300.0,4830.0,10090.71,3780.0,6689.33,2099.33
True,True,False,9,37,7348.94,9.37FQN,3330.0,5880.0,10430.83,3330.0,5668.94,1468.94
True,True,False,9,40,5939.33,9.40FQN,3330.0,4860.0,10317.46,4740.0,6689.33,1079.33
True,False,True,9,27,6325.83,9.27FDY,3390.0,4920.0,10544.21,3900.0,6235.83,1405.83
False,True,True,9,6,5142.17,9.6EQY,3630.0,4680.0,9183.67,4290.0,5442.17,462.17
False,True,True,9,16,5692.31,9.16EQY,3270.0,4500.0,8843.54,3420.0,5782.31,1192.31
False,False,False,9,12,6058.94,9.12EDN,3660.0,4920.0,10544.21,3420.0,5668.94,1138.94
False,True,False,9,2,6079.21,9.2EQN,3570.0,4950.0,9863.94,4560.0,6349.21,1129.21
True,False,False,11,44,4428.79,11.44FDN,3810.0,3180.0,7823.12,3390.0,5328.79,1248.79
True,False,True,11,23,4625.56,11.23FDY,3750.0,2850.0,7483.0,2760.0,5555.56,1775.56
False,True,False,11,16,6589.6,11.16EQN,3660.0,3960.0,9637.19,3600.0,7369.6,2629.6
False,True,True,11,5,23312.85,11.5EQY,4830.0,20580.0,29365.08,3450.0,7142.85,2732.85
False,False,False,11,7,11919.48,11.7EDN,3660.0,9990.0,15646.25,3810.0,7029.48,1929.48
False,True,True,11,3,5388.79,11.3EQY,4230.0,4110.0,9523.81,3300.0,5328.79,1278.79
True,True,True,11,31,7500.17,11.31FQY,4380.0,4020.0,10657.6,3900.0,8730.17,3480.17
True,False,True,11,28,8722.73,11.28FDY,4020.0,6870.0,12131.52,3840.0,6802.73,1852.73
True,True,False,11,35,5215.42,11.35FQN,3330.0,3720.0,8276.65,3060.0,5215.42,1495.42
True,True,False,11,42,3929.33,11.42FQN,4290.0,2130.0,7369.6,4140.0,6689.33,1799.33
True,True,True,11,25,2789.75,11.25FQY,,,,4110.0,7709.75,2789.75
True,True,False,11,48,5656.1,11.48FQN,3300.0,3510.0,10770.98,3630.0,6916.1,2146.1
True,False,False,11,45,16489.21,11.45FDN,4080.0,14490.0,21088.44,3360.0,6349.21,1999.21
True,False,True,11,17,5118.79,11.17FDY,4140.0,3720.0,8390.02,3390.0,5328.79,1398.79
False,True,False,11,6,4482.58,11.6EQN,3600.0,3330.0,7823.12,3120.0,6462.58,1152.58
False,False,False,11,11,8718.79,11.11EDN,3690.0,7320.0,12244.9,3120.0,5328.79,1398.79
False,False,True,11,15,11005.42,11.15EDY,4110.0,9870.0,14852.6,3480.0,5215.42,1135.42
True,True,False,11,39,5522.04,11.39FQN,3690.0,4350.0,11111.1,3000.0,5102.04,1172.04
True,True,False,11,43,2245.83,11.43FQN,,,,3270.0,6235.83,2245.83
True,True,True,11,30,10997.33,11.30FQY,3780.0,5610.0,12471.65,3690.0,9977.33,5387.33
True,False,False,11,34,6106.1,11.34FDN,4500.0,3930.0,12811.79,3720.0,6916.1,2176.1
True,False,True,11,29,5115.69,11.29FDY,4200.0,3750.0,9183.67,3690.0,5895.69,1365.69
True,False,True,11,24,16204.08,11.24FDY,3450.0,10440.0,15873.02,3480.0,10204.08,5764.08
True,False,True,11,19,8236.1,11.19FDY,3630.0,5460.0,9637.19,3390.0,6916.1,2776.1
False,True,True,11,10,7435.83,11.10EQY,3750.0,5790.0,11337.88,3510.0,6235.83,1645.83
True,False,True,11,21,10091.1,11.21FDY,5820.0,4680.0,11111.1,4380.0,11111.1,5411.1
True,True,False,11,37,5173.0,11.37FQN,3930.0,3150.0,8616.77,3210.0,7483.0,2023.0
False,False,False,11,8,5119.21,11.8EDN,3900.0,3150.0,7823.12,3600.0,6349.21,1969.21
False,False,True,11,1,7025.56,11.1EDY,4680.0,6000.0,13605.44,3600.0,5555.56,1025.56
True,False,True,11,27,1322.04,11.27FDY,,,,2880.0,5102.04,1322.04
True,False,True,11,18,5692.73,11.18FDY,4050.0,3720.0,8503.4,3810.0,6802.73,1972.73
True,True,False,11,47,7782.58,11.47FQN,3720.0,5400.0,11337.88,3240.0,6462.58,2382.58
True,True,False,11,41,3028.52,11.41FQN,3630.0,2100.0,6349.21,3000.0,4648.52,928.52
True,False,False,11,36,18689.33,11.36FDN,4350.0,16110.0,34807.25,3240.0,6689.33,2579.33
False,True,False,11,4,4911.9,11.4EQN,4050.0,3930.0,8956.92,3180.0,4761.9,981.9
True,True,True,11,32,978.79,11.32FQY,,,,3450.0,5328.79,978.79
True,True,False,7,41,7558.52,7.41FQN,2820.0,6450.0,9863.94,2700.0,4648.52,1108.52
True,False,False,7,36,4645.02,7.36FDN,2850.0,4140.0,7369.6,2820.0,4195.02,505.02
True,True,True,7,32,6365.15,7.32FQY,3000.0,5880.0,9637.19,3120.0,4535.15,485.15
True,False,True,7,26,5715.29,7.26FDY,2700.0,5250.0,9183.67,3660.0,4875.29,465.29
False,False,False,7,13,5795.15,7.13EDN,2490.0,5250.0,8276.65,2610.0,4535.15,545.15
False,True,False,7,4,5888.67,7.4EQN,4110.0,5070.0,9183.67,2250.0,4988.67,818.67
True,False,True,7,18,5505.29,7.18FDY,3090.0,5220.0,8956.92,3450.0,4875.29,285.29
True,True,False,7,47,4998.4,7.47FQN,2370.0,4710.0,7936.5,2190.0,4308.4,288.4
True,False,True,7,20,3208.94,7.20FDY,7860.0,1230.0,9410.44,2010.0,5668.94,1978.94
True,False,True,7,27,5775.29,7.27FDY,2850.0,5340.0,8503.4,3480.0,4875.29,435.29
True,True,False,7,37,7045.02,7.37FQN,3240.0,6090.0,9863.94,2070.0,4195.02,955.02
True,True,False,7,40,6362.04,7.40FQN,2910.0,6360.0,9637.19,3810.0,5102.04,2.04
False,False,True,7,1,4848.4,7.1EDY,3840.0,4740.0,8956.92,3060.0,4308.4,108.4
False,True,False,7,14,6311.77,7.14EQN,2550.0,5430.0,8843.54,2160.0,4421.77,881.77
True,False,True,7,19,3698.25,7.19FDY,2640.0,3180.0,6122.46,2460.0,3968.25,518.25
False,True,True,7,10,5195.15,7.10EQY,2820.0,4050.0,7709.75,2310.0,4535.15,1145.15
False,False,False,7,8,3715.02,7.8EDN,2700.0,3420.0,6462.58,3090.0,4195.02,295.02
True,False,True,7,21,3631.62,7.21FDY,2610.0,3570.0,7596.38,3060.0,4081.62,61.62
True,True,False,7,46,6378.79,7.46FQN,3210.0,6210.0,10090.71,2970.0,5328.79,168.79
False,False,False,7,11,4651.62,7.11EDN,2130.0,4440.0,7823.12,2790.0,4081.62,211.62
False,False,True,7,9,8372.04,7.9EDY,2160.0,7440.0,10204.08,2490.0,5102.04,932.04
False,False,True,7,15,5995.02,7.15EDY,2790.0,5460.0,9183.67,2580.0,4195.02,535.02
True,True,False,7,39,5838.4,7.39FQN,2940.0,5250.0,8616.77,2880.0,4308.4,588.4
True,True,False,7,43,5035.02,7.43FQN,2670.0,4710.0,7823.12,2910.0,4195.02,325.02
True,False,False,7,34,2358.79,7.34FDN,5580.0,1170.0,7596.38,2940.0,5328.79,1188.79
True,True,True,7,30,5218.52,7.30FQY,3060.0,5010.0,8616.77,3210.0,4648.52,208.52
True,False,True,7,29,5811.9,7.29FDY,2160.0,5280.0,8163.27,3270.0,4761.9,531.9
True,False,True,7,24,4908.4,7.24FDY,2820.0,4500.0,7596.38,2580.0,4308.4,408.4
True,True,False,7,48,6208.52,7.48FQN,3450.0,6180.0,10090.71,3810.0,4648.52,28.52
True,False,False,7,45,5331.9,7.45FDN,3030.0,5190.0,8956.92,3840.0,4761.9,141.9
True,False,True,7,22,7965.29,7.22FDY,3090.0,6720.0,10317.46,2460.0,4875.29,1245.29
False,True,True,7,2,8215.42,7.2EQY,3330.0,6810.0,10884.35,2790.0,5215.42,1405.42
False,True,False,7,6,5495.15,7.6EQN,2610.0,5490.0,8843.54,3090.0,4535.15,5.15
True,False,True,7,17,5345.15,7.17FDY,2910.0,5160.0,8503.4,3360.0,4535.15,185.15
False,True,True,7,5,5838.4,7.5EQY,2820.0,5760.0,8730.17,3330.0,4308.4,78.4
True,True,True,7,31,4731.9,7.31FQY,3210.0,4320.0,8730.17,2850.0,4761.9,411.9
True,False,True,7,28,6241.62,7.28FDY,2670.0,5640.0,9070.29,2040.0,4081.62,601.62
True,True,False,7,35,8099.33,7.35FQN,2820.0,7710.0,11111.1,2790.0,6689.33,389.33
True,True,False,7,38,5762.04,7.38FQN,3030.0,5070.0,8730.17,3210.0,5102.04,692.04
True,True,True,7,25,9465.29,7.25FQY,3240.0,8220.0,12018.15,2250.0,4875.29,1245.29
True,True,False,7,42,2115.29,7.42FQN,7530.0,1500.0,9637.19,3360.0,4875.29,615.29
True,False,False,7,44,8968.52,7.44FDN,2970.0,8730.0,12358.27,3180.0,4648.52,238.52
True,False,True,7,23,5411.77,7.23FDY,2100.0,4830.0,7483.0,2100.0,4421.77,581.77
True,True,False,7,33,6455.15,7.33FQN,2580.0,5550.0,9297.06,2640.0,4535.15,905.15
False,True,False,7,16,6631.62,7.16EQN,3540.0,6210.0,10317.46,2700.0,4081.62,421.62
False,False,True,7,12,4751.77,7.12EDY,3450.0,4620.0,8503.4,3390.0,4421.77,131.77
False,True,True,7,3,7685.56,7.3EQY,3240.0,6930.0,10430.83,3900.0,5555.56,755.56
False,False,False,7,7,5862.17,7.7EDN,2760.0,4530.0,8049.9,2280.0,5442.17,1332.17
True,False,False,16,33,13066.1,16.33FDN,3270.0,10530.0,16780.04,3480.0,6916.1,2536.1
True,True,True,16,23,7888.94,16.23FQY,3660.0,6120.0,10997.73,3210.0,5668.94,1768.94
True,True,False,16,44,13005.69,16.44FQN,3120.0,12180.0,17233.56,4200.0,5895.69,825.69
False,True,False,16,9,8095.83,16.9EQN,3900.0,7020.0,12358.27,4230.0,6235.83,1075.83
False,False,True,16,14,7675.42,16.14EDY,3690.0,6810.0,12018.15,3450.0,5215.42,865.42
False,False,True,16,6,7988.67,16.6EDY,3750.0,7980.0,12925.17,4200.0,4988.67,8.67
False,False,False,16,10,7138.94,16.10EDN,7200.0,4920.0,25510.21,2760.0,5668.94,2218.94
False,False,False,16,2,11265.69,16.2EDN,3900.0,9450.0,15419.5,3270.0,5895.69,1815.69
True,False,False,16,42,9438.79,16.42FDN,4080.0,9420.0,15306.12,4620.0,5328.79,18.79
True,False,True,16,25,1445.56,16.25FDY,7410.0,300.0,24489.79,3540.0,5555.56,1145.56
True,False,False,16,38,10472.85,16.38FDN,3570.0,8280.0,12585.04,4170.0,7142.85,2192.85
True,False,False,16,35,8558.67,16.35FDN,3900.0,8550.0,13718.81,4620.0,4988.67,8.67
True,True,True,16,28,10802.04,16.28FQY,4170.0,9930.0,15419.5,3300.0,5102.04,872.04
True,False,True,16,31,9932.04,16.31FDY,4770.0,9540.0,15986.4,3750.0,5102.04,392.04
True,True,True,16,22,11365.83,16.22FQY,3810.0,10020.0,14965.98,4170.0,6235.83,1345.83
True,True,False,16,45,355.42,16.45FQN,7920.0,330.0,15646.25,4320.0,5215.42,25.42
True,False,False,16,48,3259.21,16.48FDN,9180.0,3240.0,16439.92,5220.0,6349.21,19.21
False,False,False,16,5,2435.56,16.5EDN,6360.0,1140.0,12925.17,3540.0,5555.56,1295.56
True,True,True,16,17,4888.94,16.17FQY,7950.0,3330.0,11678.0,3270.0,5668.94,1558.94
False,True,True,16,13,13158.79,16.13EQY,3750.0,12660.0,17800.46,3930.0,5328.79,498.79
False,True,True,16,7,1645.83,16.7EQY,9390.0,1620.0,18934.25,5520.0,6235.83,25.83
False,False,False,16,3,1265.56,16.3EDN,6330.0,390.0,18140.58,3750.0,5555.56,875.56
True,True,True,16,24,7435.42,16.24FQY,2160.0,7410.0,18707.48,4350.0,5215.42,25.42
True,True,True,16,29,10305.69,16.29FQY,3930.0,10290.0,16099.77,5550.0,5895.69,15.69
True,True,False,16,34,9592.73,16.34FQN,2340.0,9570.0,21541.96,6030.0,6802.73,22.73
True,False,True,16,30,12945.69,16.30FDY,3900.0,12630.0,18027.21,4620.0,5895.69,315.69
True,False,False,16,43,3431.77,16.43FDN,7140.0,2730.0,12698.42,2730.0,4421.77,701.77
True,False,False,16,39,7615.02,16.39FDN,3660.0,7590.0,12358.27,3090.0,4195.02,25.02
True,True,True,16,19,3548.67,16.19FQY,9150.0,2700.0,12811.79,3180.0,4988.67,848.67
True,False,False,16,46,2499.48,16.46FDN,7290.0,1440.0,13718.81,5010.0,7029.48,1059.48
True,True,True,16,21,12019.21,16.21FQY,3690.0,12000.0,17573.69,5940.0,6349.21,19.21
True,False,False,16,40,2838.79,16.40FDN,2010.0,2610.0,13945.58,4080.0,5328.79,228.79
True,False,False,16,37,9065.56,16.37FDN,3570.0,8070.0,13038.54,3960.0,5555.56,995.56
True,True,True,16,27,232.73,16.27FQY,6150.0,210.0,16553.29,5970.0,6802.73,22.73
False,True,False,16,12,9189.06,16.12EQN,3870.0,8070.0,12698.42,4110.0,6009.06,1119.06
False,False,True,16,16,1281.9,16.16EDY,6900.0,720.0,16893.42,3480.0,4761.9,561.9
False,False,True,16,4,7645.83,16.4EDY,3510.0,7470.0,13265.31,5430.0,6235.83,175.83
True,True,True,16,18,4292.46,16.18FQY,6360.0,3150.0,17460.31,4170.0,6122.46,1142.46
False,True,True,16,11,1375.42,16.11EQY,8400.0,420.0,18253.96,3570.0,5215.42,955.42
False,True,False,16,15,8692.31,16.15EQN,3570.0,8580.0,14058.96,4830.0,5782.31,112.31
True,True,True,16,20,7522.31,16.20FQY,9300.0,6570.0,15873.02,3810.0,5782.31,952.31
True,False,False,16,47,8885.15,16.47FDN,3660.0,8820.0,15646.25,3720.0,4535.15,65.15
True,True,True,16,26,11952.58,16.26FQY,4110.0,9960.0,15419.5,3630.0,6462.58,1992.58
True,True,False,16,36,6342.17,16.36FQN,2160.0,6270.0,18707.48,4560.0,5442.17,72.17
True,False,True,16,32,8102.04,16.32FDY,3240.0,7740.0,12585.04,4050.0,5102.04,362.04
True,False,False,16,41,6598.94,16.41FDN,2520.0,5880.0,18594.1,4350.0,5668.94,718.94
False,True,True,16,8,15495.69,16.8EQY,2610.0,14460.0,23922.9,4110.0,5895.69,1035.69
False,True,False,16,1,3152.46,16.1EQN,7290.0,2520.0,17573.69,4620.0,6122.46,632.46
True,True,True,6,20,11712.58,6.20FQY,3870.0,11160.0,15646.25,4380.0,6462.58,552.58
False,False,False,6,6,14385.69,6.6EDN,2970.0,13440.0,17233.56,3330.0,5895.69,945.69
True,False,False,6,47,10245.69,6.47FDN,2820.0,9150.0,13492.06,2370.0,5895.69,1095.69
False,False,True,6,2,12225.69,6.2EDY,4260.0,11310.0,16213.15,3390.0,5895.69,915.69
True,True,True,6,18,14495.96,6.18FQY,4380.0,13410.0,18367.35,3990.0,6575.96,1085.96
False,True,False,6,13,12805.42,6.13EQN,3270.0,12420.0,16213.15,3390.0,5215.42,385.42
False,True,True,6,9,18042.58,6.9EQY,3990.0,16560.0,21201.81,3990.0,6462.58,1482.58
True,True,True,6,26,11645.56,6.26FQY,3120.0,11010.0,14739.23,3990.0,5555.56,635.56
True,False,True,6,32,7025.56,6.32FDY,4650.0,6780.0,11451.25,3810.0,5555.56,245.56
True,True,False,6,36,13992.17,6.36FQN,3270.0,13380.0,17573.69,3690.0,5442.17,612.17
True,False,False,6,41,12589.21,6.41FDN,3750.0,11550.0,15759.65,4170.0,6349.21,1039.21
True,False,False,6,46,12692.46,6.46FDN,4290.0,12180.0,16893.42,4620.0,6122.46,512.46
False,False,True,6,3,6365.96,6.3EDY,4380.0,5820.0,10770.98,4530.0,6575.96,545.96
False,True,False,6,7,16152.17,6.7EQN,3300.0,15570.0,19047.62,3840.0,5442.17,582.17
True,True,True,6,21,13578.79,6.21FQY,3630.0,13020.0,17460.31,3540.0,5328.79,558.79
False,False,True,6,10,13499.33,6.10EDY,4260.0,13170.0,17913.83,4890.0,6689.33,329.33
True,True,True,6,19,11582.04,6.19FQY,2070.0,10920.0,13945.58,3390.0,5102.04,662.04
False,False,False,6,14,9819.06,6.14EDN,3510.0,8640.0,13718.81,3780.0,6009.06,1179.06
True,False,False,6,40,13228.94,6.40FDN,4110.0,12660.0,17913.83,3630.0,5668.94,568.94
False,False,True,6,5,9752.46,6.5EDY,3630.0,8700.0,12925.17,2970.0,6122.46,1052.46
True,False,False,6,37,12372.58,6.37FDN,3690.0,10980.0,15419.5,3660.0,6462.58,1392.58
True,True,True,6,27,9902.46,6.27FQY,3330.0,9870.0,13605.44,4980.0,6122.46,32.46
True,True,True,6,17,9255.69,6.17FQY,3750.0,8520.0,12811.79,4020.0,5895.69,735.69
True,True,False,6,45,24262.31,6.45FQN,4050.0,23700.0,28571.44,4290.0,5782.31,562.31
False,False,False,6,4,13978.94,6.4EDN,3840.0,13680.0,18027.21,4110.0,5668.94,298.94
True,True,True,6,22,11475.69,6.22FQY,3720.0,10650.0,14965.98,4080.0,5895.69,825.69
True,False,False,6,48,13395.69,6.48FDN,5430.0,12840.0,21201.81,4050.0,5895.69,555.69
True,True,True,6,29,10318.94,6.29FQY,4290.0,10140.0,14965.98,4350.0,5668.94,178.94
True,True,True,6,24,10532.04,6.24FQY,3300.0,10410.0,13945.58,3960.0,5102.04,122.04
True,False,True,6,30,10998.79,6.30FDY,3930.0,10620.0,14965.98,3600.0,5328.79,378.79
True,True,False,6,34,11582.85,6.34FQN,3780.0,10470.0,14965.98,4500.0,7142.85,1112.85
True,False,False,6,43,8698.94,6.43FDN,2490.0,7320.0,10884.35,3090.0,5668.94,1378.94
True,False,False,6,39,7268.67,6.39FDN,3180.0,6750.0,10430.83,3600.0,4988.67,518.67
False,True,True,6,15,11175.69,6.15EQY,3300.0,9930.0,14852.6,3600.0,5895.69,1245.69
False,True,False,6,11,13955.56,6.11EQN,3840.0,13470.0,17800.46,3900.0,5555.56,485.56
False,True,True,6,12,15372.58,6.12EQY,3810.0,14370.0,18934.25,4050.0,6462.58,1002.58
False,False,False,6,16,13058.67,6.16EDN,5040.0,12120.0,19047.62,3180.0,4988.67,938.67
True,False,False,6,33,7348.94,6.33FDN,3450.0,7320.0,11111.1,4560.0,5668.94,28.94
False,True,False,6,8,10179.06,6.8EQN,3900.0,9810.0,14625.85,4200.0,6009.06,369.06
False,True,True,6,1,13322.46,6.1EQY,3870.0,12450.0,17006.81,3360.0,6122.46,872.46
True,True,False,6,44,12142.73,6.44FQN,3660.0,10380.0,14965.98,4050.0,6802.73,1762.73
True,True,True,6,23,13581.9,6.23FQY,3210.0,13500.0,17346.94,3750.0,4761.9,81.9
True,False,True,6,25,15132.58,6.25FDY,3870.0,14970.0,19387.75,4680.0,6462.58,162.58
True,False,False,6,42,10172.46,6.42FDN,4320.0,9840.0,15079.38,4680.0,6122.46,332.46
True,False,False,6,35,5822.04,6.35FDN,3540.0,5310.0,9297.06,3690.0,5102.04,512.04
True,False,False,6,38,10828.94,6.38FDN,4350.0,10380.0,15306.12,3720.0,5668.94,448.94
True,True,True,6,28,20899.21,6.28FQY,3390.0,19080.0,23015.88,2760.0,6349.21,1819.21
True,False,True,6,31,12715.42,6.31FDY,3180.0,12540.0,16099.77,3750.0,5215.42,175.42
True,True,True,17,31,6792.58,17.31FQY,5070.0,6510.0,14172.33,4920.0,6462.58,282.58
True,False,True,17,28,3858.79,17.28FDY,4350.0,3840.0,8843.54,4230.0,5328.79,18.79
True,True,False,17,38,3262.73,17.38FQN,3960.0,2610.0,7029.48,4830.0,6802.73,652.73
False,True,True,17,4,3819.48,17.4EQY,3600.0,2820.0,9183.67,4170.0,7029.48,999.48
True,True,False,17,35,5382.17,17.35FQN,3690.0,5370.0,9863.94,5010.0,5442.17,12.17
True,True,False,17,42,4312.73,17.42FQN,5040.0,3420.0,9070.29,4770.0,6802.73,892.73
True,True,True,17,25,7789.21,17.25FQY,4710.0,7770.0,13718.81,6090.0,6349.21,19.21
False,True,False,17,10,9446.65,17.10EQN,4650.0,7500.0,13832.21,3750.0,8276.65,1946.65
False,True,True,17,14,2568.79,17.14EQY,5070.0,2550.0,9070.29,4440.0,5328.79,18.79
True,False,True,17,23,2741.77,17.23FDY,4140.0,2340.0,7596.38,3210.0,4421.77,401.77
True,False,False,17,44,526.1,17.44FDN,7170.0,510.0,7709.75,6480.0,6916.1,16.1
True,True,False,17,33,5043.27,17.33FQN,4680.0,4800.0,11564.62,5490.0,8163.27,243.27
True,True,False,17,39,6965.56,17.39FQN,3450.0,6960.0,13605.44,5280.0,5555.56,5.56
False,False,False,17,1,4738.94,17.1EDN,4440.0,4710.0,12018.15,5430.0,5668.94,28.94
True,True,False,17,43,8025.69,17.43FQN,3720.0,5520.0,10770.98,2220.0,5895.69,2505.69
True,True,True,17,30,9213.27,17.30FQY,4680.0,8580.0,14512.48,6360.0,8163.27,633.27
True,False,False,17,34,8755.83,17.34FDN,4500.0,6660.0,11678.0,3210.0,6235.83,2095.83
False,False,True,17,8,8206.1,17.8EDY,4830.0,8190.0,13605.44,6060.0,6916.1,16.1
True,False,True,17,24,8122.73,17.24FDY,4230.0,6120.0,12698.42,3870.0,6802.73,2002.73
True,False,True,17,29,4856.23,17.29FDY,4830.0,3300.0,8503.4,4560.0,7256.23,1556.23
False,False,True,17,13,4435.42,17.13EDY,4740.0,4230.0,9863.94,3960.0,5215.42,205.42
True,False,True,17,17,3068.67,17.17FDY,3780.0,3060.0,11111.1,4680.0,4988.67,8.67
True,True,False,17,48,9953.54,17.48FQN,4710.0,8070.0,14058.96,5640.0,8843.54,1883.54
True,False,True,17,22,4796.65,17.22FDY,5100.0,4410.0,10204.08,6600.0,8276.65,386.65
True,False,False,17,45,3432.17,17.45FDN,4140.0,2940.0,10657.6,4050.0,5442.17,492.17
False,True,True,17,16,7975.42,17.16EQY,4620.0,7830.0,15419.5,3630.0,5215.42,145.42
False,False,False,17,12,2059.21,17.12EDN,4140.0,2040.0,6575.96,6060.0,6349.21,19.21
False,True,False,17,2,1396.1,17.2EQN,8100.0,630.0,8730.17,4770.0,6916.1,766.1
True,False,True,17,27,3562.31,17.27FDY,5100.0,3540.0,10657.6,4440.0,5782.31,22.31
False,True,True,17,6,5458.94,17.6EQY,4050.0,5190.0,14625.85,4080.0,5668.94,268.94
True,True,False,17,37,4112.04,17.37FQN,4020.0,4110.0,10090.71,3930.0,5102.04,2.04
True,True,False,17,40,785.96,17.40FQN,9990.0,780.0,10770.98,6000.0,6575.96,5.96
True,False,True,17,21,7259.75,17.21FDY,4170.0,6690.0,12244.9,5670.0,7709.75,569.75
True,True,False,17,46,5775.69,17.46FQN,3180.0,5760.0,11451.25,5400.0,5895.69,15.69
False,False,False,17,9,3193.0,17.9EDN,4050.0,2370.0,6802.73,4200.0,7483.0,823.0
True,False,True,17,19,5021.77,17.19FDY,4260.0,5010.0,9863.94,4140.0,4421.77,11.77
True,True,False,17,41,3062.46,17.41FQN,3930.0,3060.0,7709.75,5880.0,6122.46,2.46
False,False,True,17,7,9523.0,17.7EDY,4440.0,8940.0,15986.4,4950.0,7483.0,583.0
True,True,True,17,32,6748.94,17.32FQY,3780.0,6720.0,11337.88,4800.0,5668.94,28.94
True,False,False,17,36,4128.79,17.36FDN,4410.0,4110.0,9410.44,4230.0,5328.79,18.79
False,True,False,17,3,6833.12,17.3EQN,4710.0,5610.0,11111.1,5190.0,7823.12,1223.12
True,False,True,17,26,895.42,17.26FDY,7500.0,870.0,8390.02,4500.0,5215.42,25.42
True,True,False,17,47,4449.06,17.47FQN,4020.0,4020.0,9410.44,3810.0,6009.06,429.06
True,False,True,17,20,2365.42,17.20FDY,6960.0,2340.0,11451.25,3900.0,5215.42,25.42
False,True,False,17,5,4640.44,17.5EQN,3270.0,4620.0,8503.4,9090.0,9410.44,20.44
False,False,False,17,15,3052.31,17.15EDN,3300.0,2700.0,9410.44,4530.0,5782.31,352.31
False,False,True,17,11,298.52,17.11EDY,7560.0,240.0,7823.12,3660.0,4648.52,58.52
True,False,True,17,18,9029.33,17.18FDY,5130.0,8280.0,13718.81,4560.0,6689.33,749.33
False,True,False,1,3,3852.58,1.3EQN,3240.0,1950.0,9523.81,3630.0,6462.58,1902.58
False,False,True,1,7,2205.69,1.7EDY,3030.0,1560.0,6122.46,3960.0,5895.69,645.69
True,True,False,1,47,3621.9,1.47FQN,3750.0,3480.0,8843.54,3480.0,4761.9,141.9
True,False,True,1,20,2072.46,1.20FDY,4860.0,1890.0,8956.92,4260.0,6122.46,182.46
False,False,False,1,15,1778.67,1.15EDN,3840.0,1350.0,6689.33,3390.0,4988.67,428.67
False,False,True,1,11,2498.67,1.11EDY,2700.0,1740.0,7256.23,3060.0,4988.67,758.67
True,False,True,1,18,2705.56,1.18FDY,3270.0,2190.0,7142.85,3600.0,5555.56,515.56
False,True,False,1,5,2121.9,1.5EQN,4260.0,1500.0,5782.31,2640.0,4761.9,621.9
True,True,False,1,41,2788.94,1.41FQN,3090.0,1590.0,7029.48,3300.0,5668.94,1198.94
True,False,False,1,36,2318.67,1.36FDN,2730.0,1740.0,5328.79,3150.0,4988.67,578.67
True,True,True,1,32,3888.79,1.32FQY,4140.0,3150.0,11224.5,3330.0,5328.79,738.79
True,False,True,1,26,1942.31,1.26FDY,3630.0,1530.0,6916.1,3930.0,5782.31,412.31
False,True,True,1,6,2172.17,1.6EQY,3030.0,1830.0,7142.85,3600.0,5442.17,342.17
True,False,True,1,21,3595.42,1.21FDY,3270.0,2610.0,7256.23,3000.0,5215.42,985.42
False,True,False,1,2,2778.79,1.2EQN,2880.0,2040.0,7256.23,3540.0,5328.79,738.79
True,True,False,1,46,1795.83,1.46FQN,2790.0,1500.0,7029.48,4290.0,6235.83,295.83
True,False,True,1,19,3385.42,1.19FDY,3810.0,1800.0,8049.9,2490.0,5215.42,1585.42
False,False,False,1,12,3238.94,1.12EDN,3750.0,1590.0,7483.0,2850.0,5668.94,1648.94
False,True,True,1,16,1472.04,1.16EQY,2910.0,1140.0,5328.79,3300.0,5102.04,332.04
False,False,False,1,9,1652.46,1.9EDN,3420.0,1590.0,6689.33,4140.0,6122.46,62.46
True,False,True,1,27,3685.83,1.27FDY,3420.0,2700.0,10090.71,3990.0,6235.83,985.83
True,True,False,1,37,2668.52,1.37FQN,3030.0,1890.0,5895.69,2640.0,4648.52,778.52
True,True,False,1,40,2582.85,1.40FQN,3600.0,1800.0,8843.54,5310.0,7142.85,782.85
False,False,True,1,13,2028.79,1.13EDY,4290.0,2010.0,9410.44,4020.0,5328.79,18.79
True,False,True,1,17,3805.42,1.17FDY,2640.0,2850.0,8616.77,3180.0,5215.42,955.42
False,False,True,1,8,3696.38,1.8EDY,2340.0,1680.0,7369.6,4350.0,7596.38,2016.38
