isFiller,Condition_Q,Condition_GP,Participant,Item,irt,File_pair,R2 UL,R2 Lead,R2 FL,R1 UL,R1 FL,R1 Trail
TRUE,FALSE,FALSE,9,44,6873.25,9.44FDN,3480,4830,9750.62,5130,8163.25,2043.25
FALSE,TRUE,TRUE,9,4,7146.0,9.4EQY,3690,5220,11111.12,3270,6576,1926
FALSE,TRUE,TRUE,9,14,7686.75,9.14EQY,3690,6150,11224.5,5850,8616.75,1536.75
FALSE,TRUE,FALSE,9,10,7319.38,9.10EQN,3420,6090,10997.75,4230,6689.38,1229.38
TRUE,TRUE,FALSE,9,38,5815.88,9.38FQN,3510,4470,9523.75,3870,6235.88,1345.88
TRUE,TRUE,FALSE,9,35,7402.75,9.35FQN,3030,5220,9864,3420,6802.75,2182.75
TRUE,TRUE,FALSE,9,42,6726.38,9.42FQN,6990,4770,18480.75,4170,7596.38,1956.38
TRUE,TRUE,TRUE,9,25,6312.62,9.25FQY,3840,4650,9864,3810,6462.62,1662.62
TRUE,TRUE,TRUE,9,31,7489.62,9.31FQY,3960,4860,10884.38,3690,7369.62,2629.62
TRUE,FALSE,TRUE,9,28,6145.38,9.28FDY,3690,5010,9750.62,3210,5215.38,1135.38
FALSE,FALSE,TRUE,9,11,6662.5,9.11EDY,3510,4710,9410.38,3480,6122.5,1952.5
FALSE,TRUE,FALSE,9,5,5739.5,9.5EQN,3180,3690,8049.88,4080,7029.5,2049.5
TRUE,FALSE,TRUE,9,18,5806.12,9.18FDY,4110,4200,9977.38,3900,6916.12,1606.12
FALSE,FALSE,FALSE,9,15,6808.88,9.15EDN,3150,5160,9977.38,3420,5668.88,1648.88
TRUE,FALSE,TRUE,9,20,5522.5,9.20FDY,3660,4380,9750.62,4110,6122.5,1142.5
TRUE,TRUE,FALSE,9,47,6292.38,9.47FQN,3150,4590,8843.5,3090,5782.38,1702.38
TRUE,TRUE,TRUE,9,32,9359.38,9.32FQY,3210,7530,12585,3960,6689.38,1829.38
TRUE,FALSE,FALSE,9,36,3922.38,9.36FDN,3090,3060,7029.5,3540,5782.38,862.38
TRUE,FALSE,TRUE,9,26,6262.75,9.26FDY,3390,4650,10090.75,4350,6802.75,1612.75
TRUE,TRUE,FALSE,9,41,6562.75,9.41FQN,3240,4320,9297,3480,6802.75,2242.75
FALSE,TRUE,FALSE,9,3,6409.62,9.3EQN,3630,4320,9410.38,4290,7369.62,2089.62
FALSE,FALSE,TRUE,9,7,6286.12,9.7EDY,3360,4080,9183.62,3630,6916.12,2206.12
FALSE,FALSE,FALSE,9,9,5788.88,9.9EDN,3300,4770,9183.62,3270,5668.88,1018.88
TRUE,FALSE,TRUE,9,19,5665.38,9.19FDY,3090,4470,9297,3240,5215.38,1195.38
TRUE,TRUE,FALSE,9,46,6519.12,9.46FQN,3750,5400,10771,4080,6009.12,1119.12
TRUE,FALSE,TRUE,9,21,7079.38,9.21FDY,3180,4920,10090.75,3720,6689.38,2159.38
TRUE,TRUE,FALSE,9,37,7348.88,9.37FQN,3330,5880,10430.88,3330,5668.88,1468.88
TRUE,TRUE,FALSE,9,40,5999.38,9.40FQN,3270,4860,10317.5,4740,6689.38,1139.38
TRUE,FALSE,TRUE,9,27,6535.88,9.27FDY,3240,5010,10544.25,3690,6235.88,1525.88
FALSE,TRUE,TRUE,9,6,5142.12,9.6EQY,3600,4680,9183.62,4290,5442.12,462.12
FALSE,TRUE,TRUE,9,16,5962.38,9.16EQY,2970,4710,8843.5,3390,5782.38,1252.38
FALSE,FALSE,FALSE,9,12,6178.88,9.12EDN,3360,5010,10544.25,3330,5668.88,1168.88
FALSE,TRUE,FALSE,9,2,6079.25,9.2EQN,3510,4950,9864,4560,6349.25,1129.25
TRUE,FALSE,FALSE,11,44,4488.75,11.44FDN,3690,3210,7823.12,3390,5328.75,1278.75
TRUE,FALSE,TRUE,11,23,5075.5,11.23FDY,3330,3240,7483,2670,5555.5,1835.5
FALSE,TRUE,FALSE,11,16,6829.62,11.16EQN,3420,4200,9637.25,3600,7369.62,2629.62
FALSE,TRUE,TRUE,11,5,23372.88,11.5EQY,4620,20580,29365.12,3270,7142.88,2792.88
FALSE,FALSE,FALSE,11,7,11949.5,11.7EDN,3720,9990,15646.25,3780,7029.5,1959.5
FALSE,TRUE,TRUE,11,3,5418.75,11.3EQY,4230,4110,9523.75,3300,5328.75,1308.75
TRUE,FALSE,TRUE,11,28,8782.75,11.28FDY,3210,6870,12131.5,3780,6802.75,1912.75
TRUE,TRUE,FALSE,11,35,5215.38,11.35FQN,3360,3720,8276.62,3090,5215.38,1495.38
TRUE,TRUE,FALSE,11,42,3959.38,11.42FQN,4290,2130,7369.62,4110,6689.38,1829.38
TRUE,TRUE,TRUE,11,31,7470.12,11.31FQY,3210,4020,10657.62,3960,8730.12,3450.12
TRUE,TRUE,TRUE,11,25,2759.75,11.25FQY,,,,4170,7709.75,2759.75
TRUE,TRUE,FALSE,11,48,5656.12,11.48FQN,3240,3480,10771,3600,6916.12,2176.12
TRUE,FALSE,FALSE,11,45,16369.25,11.45FDN,4200,14490,21088.38,3600,6349.25,1879.25
TRUE,FALSE,TRUE,11,17,5268.75,11.17FDY,3960,3720,8390,3150,5328.75,1548.75
FALSE,TRUE,FALSE,11,6,4992.62,11.6EQN,3090,3840,7823.12,3150,6462.62,1152.62
FALSE,FALSE,FALSE,11,11,8838.75,11.11EDN,3600,7410,12244.88,3090,5328.75,1428.75
FALSE,FALSE,TRUE,11,15,11035.38,11.15EDY,4080,9900,14852.62,3390,5215.38,1135.38
TRUE,TRUE,FALSE,11,39,5942.0,11.39FQN,3180,4740,11111.12,3000,5102,1202
TRUE,TRUE,FALSE,11,43,2275.88,11.43FQN,,,,2940,6235.88,2275.88
TRUE,TRUE,TRUE,11,30,11057.38,11.30FQY,3750,5610,12471.62,3660,9977.38,5447.38
TRUE,FALSE,FALSE,11,34,6106.12,11.34FDN,4260,3930,12811.75,3720,6916.12,2176.12
TRUE,FALSE,TRUE,11,29,5145.75,11.29FDY,4170,3780,9183.62,3690,5895.75,1365.75
TRUE,FALSE,TRUE,11,24,16174.12,11.24FDY,3420,10440,15873,3510,10204.12,5734.12
TRUE,FALSE,TRUE,11,19,8386.12,11.19FDY,3480,5580,9637.25,3240,6916.12,2806.12
FALSE,TRUE,TRUE,11,10,7435.88,11.10EQY,3780,5760,11337.88,3480,6235.88,1675.88
TRUE,FALSE,TRUE,11,21,10091.12,11.21FDY,5790,4680,11111.12,4380,11111.12,5411.12
TRUE,TRUE,FALSE,11,37,5443.0,11.37FQN,3660,3390,8616.75,3180,7483,2053
FALSE,FALSE,FALSE,11,8,5119.25,11.8EDN,3900,3150,7823.12,3630,6349.25,1969.25
FALSE,FALSE,TRUE,11,1,7025.5,11.1EDY,3180,6000,13605.5,3600,5555.5,1025.5
TRUE,FALSE,TRUE,11,27,1322.0,11.27FDY,,,,2880,5102,1322
TRUE,FALSE,TRUE,11,18,5692.75,11.18FDY,4050,3720,8503.38,3810,6802.75,1972.75
TRUE,TRUE,FALSE,11,47,7782.62,11.47FQN,3720,5370,11337.88,3210,6462.62,2412.62
TRUE,TRUE,FALSE,11,41,3238.5,11.41FQN,3420,2280,6349.25,3000,4648.5,958.5
TRUE,TRUE,TRUE,11,32,4218.75,11.32FQY,9900,3240,14966,3480,5328.75,978.75
TRUE,FALSE,FALSE,11,36,18689.38,11.36FDN,4320,16110,34807.25,3240,6689.38,2579.38
FALSE,TRUE,FALSE,11,4,5241.88,11.4EQN,3660,4260,8956.88,3180,4761.88,981.88
TRUE,TRUE,FALSE,7,41,7558.5,7.41FQN,2520,6450,9864,2730,4648.5,1108.5
TRUE,FALSE,FALSE,7,36,4615.0,7.36FDN,2850,4110,7369.62,2850,4195,505
TRUE,TRUE,TRUE,7,32,6365.12,7.32FQY,3030,5880,9637.25,3150,4535.12,485.12
TRUE,FALSE,TRUE,7,26,5505.25,7.26FDY,3330,5040,9183.62,3690,4875.25,465.25
FALSE,FALSE,FALSE,7,13,5825.12,7.13EDN,2490,5250,8276.62,2130,4535.12,575.12
FALSE,TRUE,FALSE,7,4,7148.62,7.4EQN,3060,5070,9183.62,2040,4988.62,2078.62
TRUE,FALSE,TRUE,7,18,6375.25,7.18FDY,3330,5220,8956.88,2760,4875.25,1155.25
TRUE,TRUE,FALSE,7,47,4998.38,7.47FQN,2220,4710,7936.5,2310,4308.38,288.38
TRUE,FALSE,TRUE,7,20,7108.88,7.20FDY,2790,6150,9410.38,3030,5668.88,958.88
TRUE,FALSE,TRUE,7,27,5955.25,7.27FDY,2310,5340,8503.38,3330,4875.25,615.25
TRUE,TRUE,FALSE,7,37,6235.0,7.37FQN,2670,6090,9864,3180,4195,145
TRUE,TRUE,FALSE,7,40,6392.0,7.40FQN,2880,6360,9637.25,3750,5102,32
FALSE,FALSE,TRUE,7,1,4848.38,7.1EDY,3840,4740,8956.88,3090,4308.38,108.38
FALSE,TRUE,FALSE,7,14,6401.75,7.14EQN,2520,5400,8843.5,2490,4421.75,1001.75
TRUE,FALSE,TRUE,7,19,3908.25,7.19FDY,2430,3390,6122.5,2490,3968.25,518.25
FALSE,TRUE,TRUE,7,10,4625.12,7.10EQY,2970,4020,7709.75,3030,4535.12,605.12
FALSE,FALSE,FALSE,7,8,3715.0,7.8EDN,2430,3420,6462.62,3120,4195,295
TRUE,FALSE,TRUE,7,21,4741.62,7.21FDY,2730,3540,7596.38,2010,4081.62,1201.62
TRUE,TRUE,FALSE,7,46,6498.75,7.46FQN,3030,6330,10090.75,4080,5328.75,168.75
FALSE,FALSE,FALSE,7,11,5401.62,7.11EDN,2850,4440,7823.12,2190,4081.62,961.62
FALSE,FALSE,TRUE,7,9,7832.0,7.9EDY,2760,6810,10204.12,2220,5102,1022
FALSE,FALSE,TRUE,7,15,6025.0,7.15EDY,2610,5460,9183.62,2550,4195,565
TRUE,TRUE,FALSE,7,39,5808.38,7.39FQN,2910,5190,8616.75,2610,4308.38,618.38
TRUE,TRUE,FALSE,7,43,5365.0,7.43FQN,2400,4980,7823.12,2880,4195,385
TRUE,FALSE,FALSE,7,34,2568.75,7.34FDN,5580,1140,7596.38,2700,5328.75,1428.75
TRUE,TRUE,TRUE,7,30,5308.5,7.30FQY,3060,5010,8616.75,3150,4648.5,298.5
TRUE,FALSE,TRUE,7,29,5811.88,7.29FDY,2100,5250,8163.25,3300,4761.88,561.88
TRUE,FALSE,TRUE,7,24,4908.38,7.24FDY,2790,4500,7596.38,2580,4308.38,408.38
TRUE,TRUE,FALSE,7,48,7288.5,7.48FQN,3450,6150,10090.75,2700,4648.5,1138.5
TRUE,FALSE,FALSE,7,45,5361.88,7.45FDN,2790,5190,8956.88,3840,4761.88,171.88
TRUE,FALSE,TRUE,7,22,7005.25,7.22FDY,3090,6690,10317.5,3420,4875.25,315.25
FALSE,TRUE,TRUE,7,2,8305.38,7.2EQY,3360,6780,10884.38,2700,5215.38,1525.38
FALSE,TRUE,FALSE,7,6,5015.12,7.6EQN,3090,5010,8843.5,3120,4535.12,5.12
TRUE,FALSE,TRUE,7,17,6035.12,7.17FDY,2910,5160,8503.38,2670,4535.12,875.12
FALSE,TRUE,TRUE,7,5,5118.38,7.5EQY,3570,4980,8730.12,2670,4308.38,138.38
TRUE,TRUE,TRUE,7,31,4701.88,7.31FQY,3240,4290,8730.12,3180,4761.88,411.88
TRUE,FALSE,TRUE,7,28,6211.62,7.28FDY,2670,5640,9070.25,2790,4081.62,571.62
TRUE,TRUE,FALSE,7,35,8129.38,7.35FQN,2850,7680,11111.12,2730,6689.38,449.38
TRUE,TRUE,FALSE,7,38,6002.0,7.38FQN,2910,5190,8730.12,3120,5102,812
TRUE,TRUE,TRUE,7,25,9435.25,7.25FQY,2640,8190,12018.12,2640,4875.25,1245.25
TRUE,TRUE,FALSE,7,42,6285.25,7.42FQN,3270,5670,9637.25,3390,4875.25,615.25
TRUE,FALSE,FALSE,7,44,8968.5,7.44FDN,2970,8730,12358.25,3180,4648.5,238.5
TRUE,FALSE,TRUE,7,23,4661.75,7.23FDY,2880,4050,7483,2430,4421.75,611.75
TRUE,TRUE,FALSE,7,33,6455.12,7.33FQN,2430,5850,9297,2580,4535.12,605.12
FALSE,TRUE,FALSE,7,16,6601.62,7.16EQN,3570,6180,10317.5,2730,4081.62,421.62
FALSE,FALSE,TRUE,7,12,4751.75,7.12EDY,3450,4620,8503.38,3390,4421.75,131.75
FALSE,TRUE,TRUE,7,3,1625.5,7.3EQY,9270,870,10430.88,3930,5555.5,755.5
FALSE,FALSE,FALSE,7,7,5892.12,7.7EDN,2910,4560,8049.88,2310,5442.12,1332.12
TRUE,FALSE,FALSE,16,33,10636.12,16.33FDN,3180,10620,16780,6000,6916.12,16.12
TRUE,TRUE,TRUE,16,23,8278.88,16.23FQY,3210,6510,10997.75,2850,5668.88,1768.88
TRUE,TRUE,FALSE,16,44,14505.75,16.44FQN,3090,12180,17233.5,2730,5895.75,2325.75
FALSE,TRUE,FALSE,16,9,7375.88,16.9EQN,3510,7350,12358.25,5340,6235.88,25.88
FALSE,FALSE,TRUE,16,14,7645.38,16.14EDY,3660,6840,12018.12,3900,5215.38,805.38
FALSE,FALSE,TRUE,16,6,8738.62,16.6EDY,3030,8070,12925.12,3540,4988.62,668.62
FALSE,FALSE,FALSE,16,10,19438.88,16.10EDN,4080,19410,25510.25,5400,5668.88,28.88
FALSE,FALSE,FALSE,16,2,9555.75,16.2EDN,3810,9540,15419.5,5430,5895.75,15.75
TRUE,FALSE,FALSE,16,42,11538.75,16.42FDN,3900,9420,15306.12,2520,5328.75,2118.75
TRUE,FALSE,FALSE,16,38,10682.88,16.38FDN,3900,8250,12585,3930,7142.88,2432.88
TRUE,FALSE,FALSE,16,35,9548.62,16.35FDN,3810,8640,13718.88,3000,4988.62,908.62
TRUE,TRUE,TRUE,16,28,11102.0,16.28FQY,3000,10140,15419.5,3210,5102,962
TRUE,FALSE,TRUE,16,31,10082.0,16.31FDY,4470,9570,15986.38,3210,5102,512
TRUE,FALSE,TRUE,16,25,1085.5,16.25FDY,,,,3480,5555.5,1085.5
TRUE,TRUE,TRUE,16,22,11545.88,16.22FQY,3840,9990,14966,3990,6235.88,1555.88
TRUE,TRUE,FALSE,16,45,10105.38,16.45FQN,4350,9630,15646.25,3690,5215.38,475.38
TRUE,FALSE,FALSE,16,48,10849.25,16.48FDN,2580,9840,16439.88,4230,6349.25,1009.25
FALSE,FALSE,FALSE,16,5,9335.5,16.5EDN,3300,7890,12925.12,3090,5555.5,1445.5
TRUE,TRUE,TRUE,16,17,8338.88,16.17FQY,2520,6630,11678,3120,5668.88,1708.88
FALSE,TRUE,TRUE,16,13,13608.75,16.13EQY,3780,12630,17800.5,3180,5328.75,978.75
FALSE,TRUE,TRUE,16,7,13825.88,16.7EQY,4590,12870,18934.25,4440,6235.88,955.88
FALSE,FALSE,FALSE,16,3,12005.5,16.3EDN,4470,11130,18140.62,3750,5555.5,875.5
TRUE,TRUE,TRUE,16,24,2575.38,16.24FQY,8190,1710,18707.5,3510,5215.38,865.38
TRUE,TRUE,TRUE,16,29,11865.75,16.29FQY,3690,10500,16099.75,3240,5895.75,1365.75
TRUE,TRUE,FALSE,16,34,18532.75,16.34FQN,3660,16740,21542,4260,6802.75,1792.75
TRUE,FALSE,TRUE,16,30,12645.75,16.30FDY,3090,12630,18027.25,5550,5895.75,15.75
TRUE,FALSE,FALSE,16,43,7361.75,16.43FDN,2520,7350,12698.38,3840,4421.75,11.75
TRUE,FALSE,FALSE,16,39,7675.0,16.39FDN,3570,7650,12358.25,3480,4195,25
TRUE,TRUE,TRUE,16,19,8948.62,16.19FQY,3510,8100,12811.75,2970,4988.62,848.62
TRUE,FALSE,FALSE,16,46,9399.5,16.46FDN,3780,8880,13718.88,5580,7029.5,519.5
TRUE,TRUE,TRUE,16,21,13669.25,16.21FQY,3720,12000,17573.75,3750,6349.25,1669.25
TRUE,FALSE,FALSE,16,40,8298.75,16.40FDN,4050,8280,13945.62,4530,5328.75,18.75
TRUE,TRUE,TRUE,16,27,11902.75,16.27FQY,4230,10590,16553.25,4350,6802.75,1312.75
FALSE,TRUE,FALSE,16,12,9339.12,16.12EQN,3870,8070,12698.38,3990,6009.12,1269.12
FALSE,FALSE,TRUE,16,16,11991.88,16.16EDY,3600,11970,16893.38,4230,4761.88,21.88
FALSE,FALSE,TRUE,16,4,10525.88,16.4EDY,3090,7860,13265.25,2580,6235.88,2665.88
TRUE,FALSE,FALSE,16,37,9515.5,16.37FDN,3510,8130,13038.5,3390,5555.5,1385.5
TRUE,TRUE,TRUE,16,18,13232.5,16.18FQY,4590,12090,17460.38,3960,6122.5,1142.5
FALSE,TRUE,TRUE,16,11,13855.38,16.11EQY,3510,12900,18254,3300,5215.38,955.38
FALSE,TRUE,FALSE,16,15,8572.38,16.15EQN,3600,8550,14059,5490,5782.38,22.38
TRUE,TRUE,TRUE,16,20,11242.38,16.20FQY,3360,11220,15873,4920,5782.38,22.38
TRUE,FALSE,FALSE,16,47,9245.12,16.47FDN,3210,9240,15646.25,4290,4535.12,5.12
TRUE,TRUE,TRUE,16,26,11892.62,16.26FQY,4140,9930,15419.5,3660,6462.62,1962.62
TRUE,TRUE,FALSE,16,36,13842.12,16.36FQN,3510,13830,18707.5,5250,5442.12,12.12
TRUE,FALSE,TRUE,16,32,8912.0,16.32FDY,3330,7740,12585,3240,5102,1172
TRUE,FALSE,FALSE,16,41,15718.88,16.41FDN,3540,13770,18594.12,3120,5668.88,1948.88
FALSE,TRUE,TRUE,16,8,19515.75,16.8EQY,3630,18420,23922.88,4050,5895.75,1095.75
FALSE,TRUE,FALSE,16,1,12122.5,16.1EQN,4320,12120,17573.75,5850,6122.5,2.5
TRUE,TRUE,TRUE,6,20,11682.62,6.20FQY,3870,11160,15646.25,4410,6462.62,522.62
FALSE,FALSE,FALSE,6,6,14445.75,6.6EDN,2970,13440,17233.5,2490,5895.75,1005.75
TRUE,FALSE,FALSE,6,47,9945.75,6.47FDN,3180,8820,13492.12,2340,5895.75,1125.75
FALSE,FALSE,TRUE,6,2,12585.75,6.2EDY,3720,11700,16213.13,3420,5895.75,885.75
TRUE,TRUE,TRUE,6,18,14796.0,6.18FQY,3930,13740,18367.38,4050,6576,1056
FALSE,TRUE,FALSE,6,13,12805.38,6.13EQN,3270,12420,16213.13,3420,5215.38,385.38
FALSE,TRUE,TRUE,6,9,19512.62,6.9EQY,2310,18210,21201.88,4170,6462.62,1302.62
TRUE,TRUE,TRUE,6,26,11675.5,6.26FQY,3150,10980,14739.25,3930,5555.5,695.5
TRUE,FALSE,TRUE,6,32,7115.5,6.32FDY,3660,6750,11451.25,3720,5555.5,365.5
TRUE,TRUE,FALSE,6,36,14112.12,6.36FQN,3270,13380,17573.75,3570,5442.12,732.12
TRUE,FALSE,FALSE,6,41,12619.25,6.41FDN,3750,11550,15759.62,3810,6349.25,1069.25
TRUE,FALSE,FALSE,6,46,12752.5,6.46FDN,4260,12180,16893.38,4560,6122.5,572.5
FALSE,FALSE,TRUE,6,3,6396.0,6.3EDY,4320,5820,10771,4170,6576,576
FALSE,TRUE,FALSE,6,7,15072.12,6.7EQN,4350,14460,19047.62,3810,5442.12,612.12
TRUE,TRUE,TRUE,6,21,13638.75,6.21FQY,3570,13020,17460.38,3630,5328.75,618.75
FALSE,FALSE,TRUE,6,10,14579.38,6.10EDY,4200,13140,17913.88,3780,6689.38,1439.38
TRUE,TRUE,TRUE,6,19,11822.0,6.19FQY,2040,10920,13945.62,3180,5102,902
FALSE,FALSE,FALSE,6,14,9339.12,6.14EDN,3960,8160,13718.88,3780,6009.12,1179.12
TRUE,FALSE,FALSE,6,40,13648.88,6.40FDN,3630,13080,17913.88,3660,5668.88,568.88
FALSE,FALSE,TRUE,6,5,9752.5,6.5EDY,3450,8670,12925.12,2940,6122.5,1082.5
TRUE,FALSE,FALSE,6,37,12402.62,6.37FDN,3690,10980,15419.5,3630,6462.62,1422.62
TRUE,TRUE,TRUE,6,27,10202.5,6.27FQY,3300,9870,13605.5,4710,6122.5,332.5
TRUE,TRUE,TRUE,6,17,9255.75,6.17FQY,3780,8490,12811.75,4020,5895.75,765.75
TRUE,TRUE,FALSE,6,45,24502.38,6.45FQN,3780,23940,28571.38,4290,5782.38,562.38
FALSE,FALSE,FALSE,6,4,14068.88,6.4EDN,3810,13680,18027.25,4050,5668.88,388.88
TRUE,TRUE,TRUE,6,22,11475.75,6.22FQY,3720,10650,14966,4110,5895.75,825.75
TRUE,FALSE,FALSE,6,48,13425.75,6.48FDN,5430,12840,21201.88,4020,5895.75,585.75
TRUE,TRUE,TRUE,6,29,12388.88,6.29FQY,4260,10110,14966,2280,5668.88,2278.88
TRUE,TRUE,TRUE,6,24,10502.0,6.24FQY,3330,10380,13945.62,3990,5102,122
TRUE,FALSE,TRUE,6,30,11028.75,6.30FDY,3960,10590,14966,3810,5328.75,438.75
TRUE,TRUE,FALSE,6,34,11762.88,6.34FQN,3630,10620,14966,4470,7142.88,1142.88
TRUE,FALSE,FALSE,6,43,8578.88,6.43FDN,2580,7200,10884.38,3120,5668.88,1378.88
TRUE,FALSE,FALSE,6,39,7238.62,6.39FDN,3180,6720,10430.88,3330,4988.62,518.62
FALSE,TRUE,TRUE,6,15,10455.75,6.15EQY,4320,9930,14852.62,4110,5895.75,525.75
FALSE,TRUE,FALSE,6,11,13955.5,6.11EQN,3840,13470,17800.5,3900,5555.5,485.5
FALSE,TRUE,TRUE,6,12,15492.62,6.12EQY,3690,14490,18934.25,3900,6462.62,1002.62
FALSE,FALSE,FALSE,6,16,13538.62,6.16EDN,2760,12600,19047.62,3210,4988.62,938.62
TRUE,FALSE,FALSE,6,33,7678.88,6.33FDN,3420,7320,11111.12,4230,5668.88,358.88
FALSE,TRUE,FALSE,6,8,10239.12,6.8EQN,3780,9780,14625.88,4140,6009.12,459.12
FALSE,TRUE,TRUE,6,1,13322.5,6.1EQY,3870,12450,17006.75,4140,6122.5,872.5
TRUE,TRUE,FALSE,6,44,12082.75,6.44FQN,3420,10350,14966,4080,6802.75,1732.75
TRUE,TRUE,TRUE,6,23,13821.88,6.23FQY,3210,13500,17347,3510,4761.88,321.88
TRUE,FALSE,TRUE,6,25,16992.62,6.25FDY,3900,14940,19387.75,2790,6462.62,2052.62
TRUE,FALSE,FALSE,6,42,10772.5,6.42FDN,3810,10290,15079.38,4530,6122.5,482.5
TRUE,FALSE,FALSE,6,35,6182.0,6.35FDN,3120,5700,9297,3330,5102,482
TRUE,FALSE,FALSE,6,38,10858.88,6.38FDN,4230,10380,15306.12,4020,5668.88,478.88
TRUE,TRUE,TRUE,6,28,19789.25,6.28FQY,3390,19080,23015.88,3870,6349.25,709.25
TRUE,FALSE,TRUE,6,31,13045.38,6.31FDY,3180,12540,16099.75,3420,5215.38,505.38
TRUE,TRUE,TRUE,17,31,6789.62,17.31FQY,4530,6507,14172.38,4470,6462.62,282.62
TRUE,FALSE,TRUE,17,28,3858.75,17.28FDY,4320,3840,8843.5,4230,5328.75,18.75
TRUE,TRUE,FALSE,17,38,3592.75,17.38FQN,3600,2940,7029.5,4830,6802.75,652.75
FALSE,TRUE,TRUE,17,4,3789.5,17.4EQY,4050,2820,9183.62,4230,7029.5,969.5
TRUE,TRUE,FALSE,17,35,5592.12,17.35FQN,3690,5370,9864,3750,5442.12,222.12
TRUE,TRUE,FALSE,17,42,4672.75,17.42FQN,4680,3780,9070.25,4800,6802.75,892.75
TRUE,TRUE,TRUE,17,25,9799.25,17.25FQY,4620,7800,13718.88,2970,6349.25,1999.25
FALSE,TRUE,FALSE,17,10,9476.62,17.10EQN,4410,7500,13832.25,3720,8276.62,1976.62
FALSE,TRUE,TRUE,17,14,3288.75,17.14EQY,4350,3270,9070.25,4470,5328.75,18.75
TRUE,FALSE,TRUE,17,23,2561.75,17.23FDY,4320,2280,7596.38,3330,4421.75,281.75
TRUE,FALSE,FALSE,17,44,2686.12,17.44FDN,7200,480,7709.75,3480,6916.12,2206.12
TRUE,TRUE,FALSE,17,33,6393.25,17.33FQN,4620,4800,11564.62,3900,8163.25,1593.25
TRUE,TRUE,FALSE,17,39,7535.5,17.39FQN,3450,6960,13605.5,3450,5555.5,575.5
FALSE,FALSE,FALSE,17,1,5278.88,17.1EDN,3870,5250,12018.12,4470,5668.88,28.88
TRUE,TRUE,FALSE,17,43,8115.75,17.43FQN,3390,5730,10771,2100,5895.75,2385.75
TRUE,TRUE,TRUE,17,30,9933.25,17.30FQY,4620,8550,14512.5,5610,8163.25,1383.25
TRUE,FALSE,FALSE,17,34,8725.88,17.34FDN,4620,6630,11678,3210,6235.88,2095.88
FALSE,FALSE,TRUE,17,8,8776.12,17.8EDY,4560,8190,13605.5,4590,6916.12,586.12
TRUE,FALSE,TRUE,17,24,8392.75,17.24FDY,3960,6390,12698.38,3870,6802.75,2002.75
TRUE,FALSE,TRUE,17,29,4796.25,17.29FDY,4830,3300,8503.38,4500,7256.25,1496.25
FALSE,FALSE,TRUE,17,13,4435.38,17.13EDY,4740,4230,9864,3990,5215.38,205.38
TRUE,FALSE,TRUE,17,17,4598.62,17.17FDY,3060,3750,11111.12,3090,4988.62,848.62
TRUE,TRUE,FALSE,17,48,9833.5,17.48FQN,4650,8100,14059,5790,8843.5,1733.5
TRUE,FALSE,TRUE,17,22,4796.62,17.22FDY,5130,4410,10204.12,6600,8276.62,386.62
TRUE,FALSE,FALSE,17,45,3012.12,17.45FDN,4050,2940,10657.62,4380,5442.12,72.12
FALSE,TRUE,TRUE,17,16,7975.38,17.16EQY,4350,7830,15419.5,3660,5215.38,145.38
FALSE,FALSE,FALSE,17,12,2029.25,17.12EDN,4140,2010,6576,3810,6349.25,19.25
FALSE,TRUE,FALSE,17,2,1066.12,17.2EQN,8430,300,8730.12,4740,6916.12,766.12
TRUE,FALSE,TRUE,17,27,3562.38,17.27FDY,3990,3540,10657.62,4230,5782.38,22.38
FALSE,TRUE,TRUE,17,6,5458.88,17.6EQY,3810,5190,14625.88,3870,5668.88,268.88
TRUE,TRUE,FALSE,17,37,4112.0,17.37FQN,3960,4110,10090.75,3600,5102,2
TRUE,TRUE,FALSE,17,40,4506.0,17.40FQN,6360,4260,10771,4980,6576,246
TRUE,FALSE,TRUE,17,21,7289.75,17.21FDY,4260,6690,12244.88,5550,7709.75,599.75
TRUE,TRUE,FALSE,17,46,5985.75,17.46FQN,4920,5730,11451.25,4470,5895.75,255.75
FALSE,FALSE,FALSE,17,9,3193.0,17.9EDN,4020,2370,6802.75,4200,7483,823
TRUE,FALSE,TRUE,17,19,5231.75,17.19FDY,4050,5220,9864,3360,4421.75,11.75
TRUE,TRUE,FALSE,17,41,5222.5,17.41FQN,3750,3210,7709.75,3240,6122.5,2012.5
FALSE,FALSE,TRUE,17,7,9523.0,17.7EDY,3960,8940,15986.38,4950,7483,583
TRUE,TRUE,TRUE,17,32,6748.88,17.32FQY,3750,6720,11337.88,5340,5668.88,28.88
TRUE,FALSE,FALSE,17,36,4548.75,17.36FDN,3870,4110,9410.38,3840,5328.75,438.75
FALSE,TRUE,FALSE,17,3,7073.12,17.3EQN,4410,5880,11111.12,5220,7823.12,1193.12
TRUE,FALSE,TRUE,17,26,2545.38,17.26FDY,4530,2520,8390,4500,5215.38,25.38
TRUE,TRUE,FALSE,17,47,4449.12,17.47FQN,3990,4020,9410.38,3450,6009.12,429.12
TRUE,FALSE,TRUE,17,20,2395.38,17.20FDY,4260,2370,11451.25,3930,5215.38,25.38
FALSE,TRUE,FALSE,17,5,5330.38,17.5EQN,2580,5310,8503.38,9210,9410.38,20.38
FALSE,FALSE,FALSE,17,15,4402.38,17.15EDN,4440,2700,9410.38,3180,5782.38,1702.38
