filename,participant,GP_condition,Q_condition,item,inter_reading,is_filler
209.3EQN,209,False,True,3,3050,False
209.40FQN,209,False,True,40,750,True
209.41FQN,209,False,True,41,2350,True
209.42FQN,209,False,True,42,1350,True
209.43FQN,209,False,True,43,1400,True
209.44FDN,209,False,False,44,1600,True
209.45FDN,209,False,False,45,0,True
209.46FQN,209,False,True,46,1450,True
209.47FQN,209,False,True,47,1000,True
209.48FQN,209,False,True,48,1150,True
209.4EQY,209,True,True,4,1150,False
209.5EQN,209,False,True,5,1800,False
209.6EQY,209,True,True,6,1850,False
209.7EDY,209,True,False,7,1100,False
209.8EDY,209,True,False,8,2750,False
209.9EDN,209,False,False,9,1350,False
21.10EQN,21,False,True,10,2250,False
21.11EDY,21,True,False,11,1350,False
21.12EDN,21,False,False,12,1900,False
21.13EDY,21,True,False,13,1250,False
21.14EQY,21,True,True,14,2500,False
21.15EDN,21,False,False,15,3800,False
21.16EQY,21,True,True,16,2900,False
21.17FDY,21,True,False,17,850,True
21.18FDY,21,True,False,18,600,True
21.19FDY,21,True,False,19,3050,True
21.1EDN,21,False,False,1,1850,False
21.20FDY,21,True,False,20,900,True
21.21FDY,21,True,False,21,2550,True
21.22FDY,21,True,False,22,650,True
21.23FDY,21,True,False,23,2150,True
21.24FDY,21,True,False,24,2000,True
21.25FQY,21,True,True,25,1600,True
21.26FDY,21,True,False,26,1200,True
21.27FDY,21,True,False,27,2100,True
21.28FDY,21,True,False,28,2900,True
21.29FDY,21,True,False,29,1350,True
21.2EQN,21,False,True,2,550,False
21.30FQY,21,True,True,30,0,True
21.31FQY,21,True,True,31,2250,True
21.32FQY,21,True,True,32,1100,True
21.33FQN,21,False,True,33,2200,True
21.34FDN,21,False,False,34,1400,True
21.35FQN,21,False,True,35,1250,True
21.36FDN,21,False,False,36,1300,True
21.37FQN,21,False,True,37,1850,True
21.38FQN,21,False,True,38,2200,True
21.39FQN,21,False,True,39,3150,True
21.3EQN,21,False,True,3,1800,False
21.40FQN,21,False,True,40,1550,True
21.41FQN,21,False,True,41,750,True
21.42FQN,21,False,True,42,3350,True
21.43FQN,21,False,True,43,3050,True
21.44FDN,21,False,False,44,2200,True
21.45FDN,21,False,False,45,2050,True
21.46FQN,21,False,True,46,550,True
21.47FQN,21,False,True,47,2150,True
21.48FQN,21,False,True,48,1400,True
21.4EQY,21,True,True,4,1850,False
21.5EQN,21,False,True,5,3900,False
21.6EQY,21,True,True,6,1350,False
21.7EDY,21,True,False,7,700,False
21.8EDY,21,True,False,8,350,False
21.9EDN,21,False,False,9,2900,False
210.10EDY,210,True,False,10,1750,False
210.11EQN,210,False,True,11,1550,False
210.12EQY,210,True,True,12,800,False
210.13EQN,210,False,True,13,1600,False
210.14EDN,210,False,False,14,1600,False
210.15EQY,210,True,True,15,1300,False
210.16EDN,210,False,False,16,1250,False
210.17FQY,210,True,True,17,1450,True
210.18FQY,210,True,True,18,1800,True
210.19FQY,210,True,True,19,1950,True
210.1EQY,210,True,True,1,1500,False
210.20FQY,210,True,True,20,1700,True
210.21FQY,210,True,True,21,950,True
210.22FQY,210,True,True,22,450,True
210.23FQY,210,True,True,23,2100,True
210.24FQY,210,True,True,24,1750,True
210.25FDY,210,True,False,25,2050,True
210.26FQY,210,True,True,26,1250,True
210.27FQY,210,True,True,27,1550,True
210.28FQY,210,True,True,28,2150,True
210.29FQY,210,True,True,29,0,True
210.2EDY,210,True,False,2,1600,False
210.30FDY,210,True,False,30,1250,True
210.31FDY,210,True,False,31,2250,True
210.32FDY,210,True,False,32,800,True
210.33FDN,210,False,False,33,900,True
210.34FQN,210,False,True,34,1250,True
210.35FDN,210,False,False,35,1250,True
210.36FQN,210,False,True,36,950,True
210.37FDN,210,False,False,37,1450,True
210.38FDN,210,False,False,38,3300,True
210.39FDN,210,False,False,39,1250,True
210.3EDY,210,True,False,3,2400,False
210.40FDN,210,False,False,40,1000,True
210.41FDN,210,False,False,41,850,True
210.42FDN,210,False,False,42,900,True
210.43FDN,210,False,False,43,1100,True
210.44FQN,210,False,True,44,450,True
210.45FQN,210,False,True,45,2550,True
210.46FDN,210,False,False,46,1100,True
210.47FDN,210,False,False,47,1800,True
210.48FDN,210,False,False,48,950,True
210.4EDN,210,False,False,4,1150,False
210.5EDY,210,True,False,5,950,False
210.6EDN,210,False,False,6,1500,False
210.7EQN,210,False,True,7,1300,False
210.8EQN,210,False,True,8,1200,False
210.9EQY,210,True,True,9,2000,False
212.10EDN,212,False,False,10,2700,False
212.11EQY,212,True,True,11,0,False
212.12EQN,212,False,True,12,500,False
212.13EQY,212,True,True,13,450,False
212.14EDY,212,True,False,14,600,False
212.15EQN,212,False,True,15,1600,False
212.16EDY,212,True,False,16,2600,False
212.17FQY,212,True,True,17,1500,True
212.18FQY,212,True,True,18,1850,True
212.19FQY,212,True,True,19,1150,True
212.1EQN,212,False,True,1,700,False
212.20FQY,212,True,True,20,600,True
212.21FQY,212,True,True,21,1550,True
212.22FQY,212,True,True,22,850,True
212.23FQY,212,True,True,23,1050,True
212.24FQY,212,True,True,24,1600,True
212.25FDY,212,True,False,25,1850,True
212.26FQY,212,True,True,26,2050,True
212.27FQY,212,True,True,27,2250,True
212.28FQY,212,True,True,28,400,True
212.29FQY,212,True,True,29,850,True
212.2EDN,212,False,False,2,950,False
212.30FDY,212,True,False,30,1450,True
212.31FDY,212,True,False,31,2100,True
212.32FDY,212,True,False,32,1650,True
212.33FDN,212,False,False,33,700,True
212.34FQN,212,False,True,34,1000,True
212.35FDN,212,False,False,35,450,True
212.36FQN,212,False,True,36,800,True
212.37FDN,212,False,False,37,400,True
212.38FDN,212,False,False,38,3850,True
212.39FDN,212,False,False,39,1050,True
212.3EDN,212,False,False,3,700,False
212.40FDN,212,False,False,40,1950,True
212.41FDN,212,False,False,41,850,True
212.42FDN,212,False,False,42,800,True
212.43FDN,212,False,False,43,2250,True
212.44FQN,212,False,True,44,2000,True
212.45FQN,212,False,True,45,2100,True
212.46FDN,212,False,False,46,900,True
212.47FDN,212,False,False,47,1200,True
212.48FDN,212,False,False,48,800,True
212.4EDY,212,True,False,4,700,False
212.5EDN,212,False,False,5,900,False
212.6EDY,212,True,False,6,1500,False
212.7EQY,212,True,True,7,1250,False
212.8EQY,212,True,True,8,450,False
212.9EQN,212,False,True,9,550,False
214.10EDY,214,True,False,10,4600,False
214.11EQN,214,False,True,11,2150,False
214.12EQY,214,True,True,12,2000,False
214.13EQN,214,False,True,13,1000,False
214.14EDN,214,False,False,14,5550,False
214.15EQY,214,True,True,15,5350,False
214.16EDN,214,False,False,16,1550,False
214.17FQY,214,True,True,17,5200,True
214.18FQY,214,True,True,18,1650,True
214.19FQY,214,True,True,19,2200,True
214.1EQY,214,True,True,1,3350,False
214.20FQY,214,True,True,20,800,True
214.21FQY,214,True,True,21,3750,True
214.22FQY,214,True,True,22,1200,True
214.23FQY,214,True,True,23,3400,True
214.24FQY,214,True,True,24,850,True
214.25FDY,214,True,False,25,2750,True
214.26FQY,214,True,True,26,2500,True
214.27FQY,214,True,True,27,1550,True
214.28FQY,214,True,True,28,2500,True
214.29FQY,214,True,True,29,1400,True
214.2EDY,214,True,False,2,850,False
214.30FDY,214,True,False,30,1350,True
214.31FDY,214,True,False,31,2550,True
214.32FDY,214,True,False,32,2000,True
214.33FDN,214,False,False,33,700,True
214.34FQN,214,False,True,34,3400,True
214.35FDN,214,False,False,35,1950,True
214.36FQN,214,False,True,36,2600,True
214.37FDN,214,False,False,37,2650,True
214.38FDN,214,False,False,38,800,True
214.39FDN,214,False,False,39,2300,True
214.3EDY,214,True,False,3,900,False
214.40FDN,214,False,False,40,950,True
214.41FDN,214,False,False,41,1400,True
214.42FDN,214,False,False,42,3750,True
214.43FDN,214,False,False,43,5050,True
214.44FQN,214,False,True,44,2400,True
214.45FQN,214,False,True,45,2250,True
214.46FDN,214,False,False,46,3450,True
214.47FDN,214,False,False,47,1950,True
214.48FDN,214,False,False,48,2350,True
214.4EDN,214,False,False,4,1250,False
214.5EDY,214,True,False,5,3800,False
214.6EDN,214,False,False,6,1050,False
214.7EQN,214,False,True,7,4100,False
214.8EQN,214,False,True,8,3000,False
214.9EQY,214,True,True,9,850,False
215.10EQY,215,True,True,10,3100,False
215.11EDN,215,False,False,11,2100,False
215.12EDY,215,True,False,12,3200,False
215.13EDN,215,False,False,13,1650,False
215.14EQN,215,False,True,14,1650,False
215.15EDY,215,True,False,15,2350,False
215.16EQN,215,False,True,16,1900,False
215.17FDY,215,True,False,17,2100,True
215.18FDY,215,True,False,18,1550,True
215.19FDY,215,True,False,19,1600,True
215.1EDY,215,True,False,1,4200,False
215.20FDY,215,True,False,20,3600,True
215.21FDY,215,True,False,21,1750,True
215.22FDY,215,True,False,22,2200,True
215.23FDY,215,True,False,23,1850,True
215.24FDY,215,True,False,24,1700,True
215.25FQY,215,True,True,25,1250,True
215.26FDY,215,True,False,26,3550,True
215.27FDY,215,True,False,27,1450,True
215.28FDY,215,True,False,28,1300,True
215.29FDY,215,True,False,29,2850,True
215.2EQY,215,True,True,2,1700,False
215.30FQY,215,True,True,30,2300,True
215.31FQY,215,True,True,31,2900,True
215.32FQY,215,True,True,32,1500,True
215.33FQN,215,False,True,33,4500,True
215.34FDN,215,False,False,34,1350,True
215.35FQN,215,False,True,35,2000,True
215.36FDN,215,False,False,36,1300,True
215.37FQN,215,False,True,37,2950,True
215.38FQN,215,False,True,38,2350,True
215.39FQN,215,False,True,39,4050,True
215.3EQY,215,True,True,3,4050,False
215.40FQN,215,False,True,40,1300,True
215.41FQN,215,False,True,41,1650,True
215.42FQN,215,False,True,42,1650,True
215.43FQN,215,False,True,43,2400,True
215.44FDN,215,False,False,44,2050,True
215.45FDN,215,False,False,45,2400,True
215.46FQN,215,False,True,46,1350,True
215.47FQN,215,False,True,47,1850,True
215.48FQN,215,False,True,48,2000,True
215.4EQN,215,False,True,4,2650,False
215.5EQY,215,True,True,5,2200,False
215.6EQN,215,False,True,6,1750,False
215.7EDN,215,False,False,7,1500,False
215.8EDN,215,False,False,8,1700,False
215.9EDY,215,True,False,9,2700,False
22.10EDY,22,True,False,10,1550,False
22.11EQN,22,False,True,11,1350,False
22.12EQY,22,True,True,12,0,False
22.13EQN,22,False,True,13,1400,False
22.14EDN,22,False,False,14,1450,False
22.15EQY,22,True,True,15,550,False
22.16EDN,22,False,False,16,650,False
22.17FQY,22,True,True,17,1100,True
22.18FQY,22,True,True,18,1450,True
22.19FQY,22,True,True,19,1050,True
22.1EQY,22,True,True,1,1450,False
22.20FQY,22,True,True,20,1150,True
22.21FQY,22,True,True,21,1450,True
22.22FQY,22,True,True,22,350,True
22.23FQY,22,True,True,23,1700,True
22.24FQY,22,True,True,24,0,True
22.25FDY,22,True,False,25,2000,True
22.26FQY,22,True,True,26,1550,True
22.27FQY,22,True,True,27,1250,True
22.28FQY,22,True,True,28,400,True
22.29FQY,22,True,True,29,350,True
22.2EDY,22,True,False,2,450,False
22.30FDY,22,True,False,30,1000,True
22.31FDY,22,True,False,31,900,True
22.32FDY,22,True,False,32,1950,True
22.33FDN,22,False,False,33,1000,True
22.34FQN,22,False,True,34,500,True
22.35FDN,22,False,False,35,1000,True
22.36FQN,22,False,True,36,2450,True
22.37FDN,22,False,False,37,550,True
22.38FDN,22,False,False,38,1100,True
22.39FDN,22,False,False,39,0,True
22.3EDY,22,True,False,3,1250,False
22.40FDN,22,False,False,40,2550,True
22.41FDN,22,False,False,41,1100,True
22.42FDN,22,False,False,42,350,True
22.43FDN,22,False,False,43,1500,True
22.44FQN,22,False,True,44,1550,True
22.45FQN,22,False,True,45,3500,True
22.46FDN,22,False,False,46,0,True
22.47FDN,22,False,False,47,1350,True
22.48FDN,22,False,False,48,850,True
22.4EDN,22,False,False,4,1350,False
22.5EDY,22,True,False,5,600,False
22.6EDN,22,False,False,6,500,False
22.7EQN,22,False,True,7,1150,False
22.8EQN,22,False,True,8,400,False
22.9EQY,22,True,True,9,1100,False
3.10EQY,3,True,True,10,350,False
3.11EDN,3,False,False,11,3100,False
3.12EDY,3,True,False,12,2900,False
3.13EDN,3,False,False,13,2100,False
3.14EQN,3,False,True,14,1400,False
3.15EDY,3,True,False,15,3100,False
3.16EQN,3,False,True,16,1250,False
3.17FDY,3,True,False,17,2150,True
3.18FDY,3,True,False,18,400,True
3.19FDY,3,True,False,19,800,True
3.1EDY,3,True,False,1,3750,False
3.20FDY,3,True,False,20,4950,True
3.21FDY,3,True,False,21,1350,True
3.22FDY,3,True,False,22,400,True
3.23FDY,3,True,False,23,1400,True
3.24FDY,3,True,False,24,1850,True
3.25FQY,3,True,True,25,2500,True
3.26FDY,3,True,False,26,500,True
3.27FDY,3,True,False,27,850,True
3.28FDY,3,True,False,28,1550,True
3.29FDY,3,True,False,29,1100,True
3.2EQY,3,True,True,2,1100,False
3.30FQY,3,True,True,30,1000,True
3.31FQY,3,True,True,31,1150,True
3.32FQY,3,True,True,32,1150,True
3.33FQN,3,False,True,33,1600,True
3.34FDN,3,False,False,34,1550,True
3.35FQN,3,False,True,35,1850,True
3.36FDN,3,False,False,36,1550,True
3.37FQN,3,False,True,37,1350,True
3.38FQN,3,False,True,38,1200,True
3.39FQN,3,False,True,39,1400,True
3.3EQY,3,True,True,3,1950,False
3.40FQN,3,False,True,40,1200,True
3.41FQN,3,False,True,41,800,True
3.42FQN,3,False,True,42,1450,True
3.43FQN,3,False,True,43,1600,True
3.44FDN,3,False,False,44,4550,True
3.45FDN,3,False,False,45,600,True
3.46FQN,3,False,True,46,850,True
3.47FQN,3,False,True,47,2100,True
3.48FQN,3,False,True,48,1100,True
3.4EQN,3,False,True,4,3100,False
3.5EQY,3,True,True,5,1100,False
3.6EQN,3,False,True,6,1000,False
3.7EDN,3,False,False,7,1700,False
3.8EDN,3,False,False,8,1550,False
3.9EDY,3,True,False,9,5200,False
4.10EDN,4,False,False,10,1050,False
4.11EQY,4,True,True,11,4150,False
4.12EQN,4,False,True,12,1750,False
4.13EQY,4,True,True,13,1900,False
4.14EDY,4,True,False,14,1500,False
4.15EQN,4,False,True,15,1750,False
4.16EDY,4,True,False,16,1550,False
4.17FQY,4,True,True,17,1800,True
4.18FQY,4,True,True,18,1750,True
4.19FQY,4,True,True,19,1450,True
4.1EQN,4,False,True,1,1850,False
4.20FQY,4,True,True,20,2000,True
4.21FQY,4,True,True,21,1600,True
4.22FQY,4,True,True,22,1750,True
4.23FQY,4,True,True,23,2550,True
4.24FQY,4,True,True,24,1850,True
4.25FDY,4,True,False,25,1150,True
4.26FQY,4,True,True,26,1300,True
4.27FQY,4,True,True,27,2600,True
4.28FQY,4,True,True,28,1750,True
4.29FQY,4,True,True,29,1300,True
4.2EDN,4,False,False,2,1050,False
4.30FDY,4,True,False,30,1850,True
4.31FDY,4,True,False,31,2150,True
4.32FDY,4,True,False,32,1300,True
4.33FDN,4,False,False,33,2450,True
4.34FQN,4,False,True,34,1150,True
4.35FDN,4,False,False,35,2750,True
4.36FQN,4,False,True,36,2000,True
4.37FDN,4,False,False,37,2200,True
4.38FDN,4,False,False,38,1550,True
4.39FDN,4,False,False,39,1450,True
4.3EDN,4,False,False,3,2200,False
4.40FDN,4,False,False,40,1950,True
4.41FDN,4,False,False,41,1550,True
4.42FDN,4,False,False,42,2550,True
4.43FDN,4,False,False,43,1450,True
4.44FQN,4,False,True,44,1600,True
4.45FQN,4,False,True,45,2400,True
4.46FDN,4,False,False,46,2600,True
4.47FDN,4,False,False,47,1350,True
4.48FDN,4,False,False,48,1500,True
4.4EDY,4,True,False,4,1300,False
4.5EDN,4,False,False,5,2650,False
4.6EDY,4,True,False,6,1650,False
4.7EQY,4,True,True,7,3000,False
4.8EQY,4,True,True,8,2600,False
4.9EQN,4,False,True,9,2400,False
5.12EDN,5,False,False,12,2600,False
5.13EDY,5,True,False,13,1750,False
5.14EQY,5,True,True,14,3250,False
5.17FDY,5,True,False,17,3350,True
5.20FDY,5,True,False,20,4300,True
5.22FDY,5,True,False,22,3150,True
5.23FDY,5,True,False,23,3700,True
5.26FDY,5,True,False,26,5050,True
5.27FDY,5,True,False,27,1150,True
5.29FDY,5,True,False,29,2750,True
5.2EQN,5,False,True,2,2500,False
5.31FQY,5,True,True,31,2650,True
5.32FQY,5,True,True,32,1900,True
5.33FQN,5,False,True,33,4200,True
5.35FQN,5,False,True,35,5050,True
5.38FQN,5,False,True,38,2950,True
5.3EQN,5,False,True,3,3800,False
5.40FQN,5,False,True,40,3400,True
5.41FQN,5,False,True,41,1300,True
5.42FQN,5,False,True,42,3350,True
5.44FDN,5,False,False,44,3900,True
5.46FQN,5,False,True,46,4400,True
5.4EQY,5,True,True,4,3000,False
5.8EDY,5,True,False,8,2500,False
5.9EDN,5,False,False,9,3650,False
6.10EDY,6,True,False,10,2250,False
6.11EQN,6,False,True,11,3550,False
6.12EQY,6,True,True,12,1900,False
6.13EQN,6,False,True,13,1350,False
6.14EDN,6,False,False,14,1750,False
6.15EQY,6,True,True,15,700,False
6.16EDN,6,False,False,16,1700,False
6.17FQY,6,True,True,17,1850,True
6.18FQY,6,True,True,18,1500,True
6.19FQY,6,True,True,19,1250,True
6.1EQY,6,True,True,1,1450,False
6.20FQY,6,True,True,20,2000,True
6.21FQY,6,True,True,21,1750,True
6.22FQY,6,True,True,22,1450,True
6.23FQY,6,True,True,23,2650,True
6.24FQY,6,True,True,24,1200,True
6.25FDY,6,True,False,25,1650,True
6.26FQY,6,True,True,26,1200,True
6.27FQY,6,True,True,27,1350,True
6.28FQY,6,True,True,28,950,True
6.29FQY,6,True,True,29,1650,True
6.2EDY,6,True,False,2,1700,False
6.30FDY,6,True,False,30,1250,True
6.31FDY,6,True,False,31,1200,True
6.32FDY,6,True,False,32,2000,True
6.33FDN,6,False,False,33,1450,True
6.34FQN,6,False,True,34,2000,True
6.35FDN,6,False,False,35,1350,True
6.36FQN,6,False,True,36,1200,True
6.37FDN,6,False,False,37,1900,True
6.38FDN,6,False,False,38,1350,True
6.39FDN,6,False,False,39,1450,True
6.3EDY,6,True,False,3,1800,False
6.40FDN,6,False,False,40,1950,True
6.41FDN,6,False,False,41,1550,True
6.42FDN,6,False,False,42,1500,True
6.43FDN,6,False,False,43,450,True
6.44FQN,6,False,True,44,1350,True
6.45FQN,6,False,True,45,2950,True
6.46FDN,6,False,False,46,1600,True
6.47FDN,6,False,False,47,2400,True
6.48FDN,6,False,False,48,3100,True
6.4EDN,6,False,False,4,1200,False
6.5EDY,6,True,False,5,1750,False
6.6EDN,6,False,False,6,1200,False
6.7EQN,6,False,True,7,1100,False
6.8EQN,6,False,True,8,1850,False
6.9EQY,6,True,True,9,1450,False
7.10EQY,7,True,True,10,1700,False
7.11EDN,7,False,False,11,1250,False
7.12EDY,7,True,False,12,2200,False
7.13EDN,7,False,False,13,1500,False
7.14EQN,7,False,True,14,1000,False
7.15EDY,7,True,False,15,1350,False
7.16EQN,7,False,True,16,1450,False
7.17FDY,7,True,False,17,800,True
7.18FDY,7,True,False,18,550,True
7.19FDY,7,True,False,19,1250,True
7.1EDY,7,True,False,1,1150,False
7.20FDY,7,True,False,20,1900,True
7.21FDY,7,True,False,21,1950,True
7.22FDY,7,True,False,22,1600,True
7.23FDY,7,True,False,23,1600,True
7.24FDY,7,True,False,24,1450,True
7.25FQY,7,True,True,25,1550,True
7.26FDY,7,True,False,26,3450,True
7.27FDY,7,True,False,27,1000,True
7.28FDY,7,True,False,28,1400,True
7.29FDY,7,True,False,29,2150,True
7.2EQY,7,True,True,2,900,False
7.30FQY,7,True,True,30,1250,True
7.31FQY,7,True,True,31,1700,True
7.32FQY,7,True,True,32,1600,True
7.33FQN,7,False,True,33,1600,True
7.34FDN,7,False,False,34,1500,True
7.35FQN,7,False,True,35,3900,True
7.36FDN,7,False,False,36,1050,True
7.37FQN,7,False,True,37,1300,True
7.38FQN,7,False,True,38,1050,True
7.39FQN,7,False,True,39,2650,True
7.3EQY,7,True,True,3,800,False
7.40FQN,7,False,True,40,3400,True
7.41FQN,7,False,True,41,900,True
7.42FQN,7,False,True,42,850,True
7.43FQN,7,False,True,43,800,True
7.44FDN,7,False,False,44,1050,True
7.45FDN,7,False,False,45,1000,True
7.46FQN,7,False,True,46,1350,True
7.47FQN,7,False,True,47,1800,True
7.48FQN,7,False,True,48,1350,True
7.4EQN,7,False,True,4,2400,False
7.5EQY,7,True,True,5,950,False
7.6EQN,7,False,True,6,1650,False
7.7EDN,7,False,False,7,3000,False
7.8EDN,7,False,False,8,800,False
7.9EDY,7,True,False,9,1750,False
8.10EDN,8,False,False,10,0,False
8.12EQN,8,False,True,12,0,False
8.13EQY,8,True,True,13,2450,False
8.14EDY,8,True,False,14,2650,False
8.17FQY,8,True,True,17,4150,True
8.1EQN,8,False,True,1,1850,False
8.20FQY,8,True,True,20,1100,True
8.21FQY,8,True,True,21,2800,True
8.22FQY,8,True,True,22,0,True
8.23FQY,8,True,True,23,1500,True
8.26FQY,8,True,True,26,1850,True
8.27FQY,8,True,True,27,4850,True
8.29FQY,8,True,True,29,1150,True
8.2EDN,8,False,False,2,1350,False
8.30FDY,8,True,False,30,0,True
8.31FDY,8,True,False,31,1800,True
8.32FDY,8,True,False,32,500,True
8.33FDN,8,False,False,33,350,True
8.34FQN,8,False,True,34,0,True
8.35FDN,8,False,False,35,650,True
8.38FDN,8,False,False,38,2150,True
8.39FDN,8,False,False,39,0,True
8.3EDN,8,False,False,3,2550,False
8.40FDN,8,False,False,40,3550,True
8.41FDN,8,False,False,41,4850,True
8.42FDN,8,False,False,42,2800,True
8.44FQN,8,False,True,44,1400,True
8.46FDN,8,False,False,46,0,True
8.4EDY,8,True,False,4,6500,False
8.7EQY,8,True,True,7,0,False
8.8EQY,8,True,True,8,2600,False
8.9EQN,8,False,True,9,2950,False
9.10EQN,9,False,True,10,2100,False
9.11EDY,9,True,False,11,600,False
9.12EDN,9,False,False,12,1100,False
9.13EDY,9,True,False,13,1550,False
9.14EQY,9,True,True,14,2150,False
9.15EDN,9,False,False,15,2300,False
9.16EQY,9,True,True,16,1050,False
9.17FDY,9,True,False,17,1450,True
9.18FDY,9,True,False,18,2500,True
9.19FDY,9,True,False,19,3800,True
9.1EDN,9,False,False,1,2850,False
9.20FDY,9,True,False,20,1900,True
9.21FDY,9,True,False,21,1950,True
9.22FDY,9,True,False,22,1800,True
9.23FDY,9,True,False,23,0,True
9.24FDY,9,True,False,24,1800,True
9.25FQY,9,True,True,25,800,True
9.26FDY,9,True,False,26,3200,True
9.27FDY,9,True,False,27,3150,True
9.28FDY,9,True,False,28,1600,True
9.29FDY,9,True,False,29,3100,True
9.2EQN,9,False,True,2,1300,False
9.30FQY,9,True,True,30,1750,True
9.31FQY,9,True,True,31,1000,True
9.32FQY,9,True,True,32,2000,True
9.33FQN,9,False,True,33,950,True
9.34FDN,9,False,False,34,3000,True
9.35FQN,9,False,True,35,1750,True
9.36FDN,9,False,False,36,2200,True
9.37FQN,9,False,True,37,2150,True
9.38FQN,9,False,True,38,1500,True
9.39FQN,9,False,True,39,2150,True
9.3EQN,9,False,True,3,2550,False
9.40FQN,9,False,True,40,3300,True
9.41FQN,9,False,True,41,1500,True
9.42FQN,9,False,True,42,1600,True
9.43FQN,9,False,True,43,1700,True
9.44FDN,9,False,False,44,3650,True
9.45FDN,9,False,False,45,2100,True
9.46FQN,9,False,True,46,3100,True
9.47FQN,9,False,True,47,1750,True
9.48FQN,9,False,True,48,2750,True
9.4EQY,9,True,True,4,1500,False
9.5EQN,9,False,True,5,1700,False
9.6EQY,9,True,True,6,1600,False
9.7EDY,9,True,False,7,1900,False
9.8EDY,9,True,False,8,1300,False
9.9EDN,9,False,False,9,1450,False
