Filename,Leading,Trailing,Length,isFiller,Condition_Q,Condition_GP,Participant,Item,Utterance length,Reading
210.33FDN_r1.wav,630.0,1232.04,5102.04,True,False,False,210,33,3240.0,1
210.23FQY_r1.wav,720.0,2049.06,6009.06,True,True,True,210,23,3240.0,1
210.44FQN_r2.wav,3270.0,813.67,9183.67,True,True,False,210,44,5100.0,2
210.12EQY_r2.wav,5340.0,133.81,9523.81,False,True,True,210,12,4050.0,2
210.4EDN_r2.wav,4830.0,60.17,8730.17,False,False,False,210,4,3840.0,2
210.16EDN_r2.wav,1980.0,480.56,9750.56,False,False,False,210,16,7290.0,2
210.15EQY_r1.wav,900.0,1282.31,5782.31,False,True,True,210,15,3600.0,1
210.11EQN_r1.wav,960.0,2462.85,7142.85,False,True,False,210,11,3720.0,1
210.30FDY_r2.wav,4080.0,303.27,8163.27,True,False,True,210,30,3780.0,2
210.34FQN_r2.wav,1440.0,743.54,8843.54,True,True,False,210,34,6660.0,2
210.24FQY_r2.wav,1230.0,720.17,8730.17,True,True,True,210,24,6780.0,2
210.29FQY_r1.wav,1110.0,11.77,4421.77,True,True,True,210,29,3300.0,1
210.39FDN_r1.wav,720.0,208.52,4648.52,True,False,False,210,39,3720.0,1
210.43FDN_r1.wav,660.0,611.77,4421.77,True,False,False,210,43,3150.0,1
210.15EQY_r2.wav,1050.0,196.92,8956.92,False,True,True,210,15,7710.0,2
210.11EQN_r2.wav,5490.0,773.94,9863.94,False,True,False,210,11,3600.0,2
210.30FDY_r1.wav,870.0,368.67,4988.67,True,False,True,210,30,3750.0,1
210.34FQN_r1.wav,990.0,898.94,5668.94,True,True,False,210,34,3780.0,1
210.24FQY_r1.wav,930.0,1158.79,5328.79,True,True,True,210,24,3240.0,1
210.29FQY_r2.wav,1200.0,13.4,8503.4,True,True,True,210,29,7290.0,2
210.39FDN_r2.wav,2370.0,562.73,6802.73,True,False,False,210,39,3870.0,2
210.43FDN_r2.wav,3150.0,172.73,6802.73,True,False,False,210,43,3480.0,2
210.22FQY_r2.wav,2820.0,16.5,7936.5,True,True,True,210,22,5100.0,2
210.45FQN_r1.wav,840.0,231.9,4761.9,True,True,False,210,45,3690.0,1
210.48FDN_r2.wav,1860.0,343.4,8503.4,True,False,False,210,48,6300.0,2
210.1EQY_r1.wav,900.0,385.42,5215.42,False,True,True,210,1,3930.0,1
210.17FQY_r2.wav,5130.0,547.19,9637.19,True,True,True,210,17,3960.0,2
210.8EQN_r2.wav,5850.0,2613.83,17913.83,False,True,False,210,8,9450.0,2
210.22FQY_r1.wav,810.0,12.17,5442.17,True,True,True,210,22,4620.0,1
210.45FQN_r2.wav,1380.0,2584.08,10204.08,True,True,False,210,45,6240.0,2
210.48FDN_r1.wav,990.0,542.04,5102.04,True,False,False,210,48,3570.0,1
210.1EQY_r2.wav,960.0,656.65,8276.65,False,True,True,210,1,6660.0,2
210.17FQY_r1.wav,1200.0,1593.27,8163.27,True,True,True,210,17,5370.0,1
210.8EQN_r1.wav,540.0,21.5,3741.5,False,True,False,210,8,3180.0,1
204.19FQY_r1.wav,750.0,1022.04,5102.04,True,True,True,204,19,3330.0,1
204.46FDN_r1.wav,1050.0,2196.38,7596.38,True,False,False,204,46,4350.0,1
204.21FQY_r2.wav,1020.0,3.67,9183.67,True,True,True,204,21,8160.0,2
204.9EQN_r2.wav,1260.0,1277.73,10997.73,False,True,False,204,9,8460.0,2
204.19FQY_r2.wav,1710.0,1177.19,9637.19,True,True,True,204,19,6750.0,2
204.46FDN_r2.wav,1410.0,817.19,9637.19,True,False,False,204,46,7410.0,2
204.21FQY_r1.wav,750.0,792.17,5442.17,True,True,True,204,21,3900.0,1
204.9EQN_r1.wav,960.0,482.04,5102.04,False,True,False,204,9,3660.0,1
204.37FDN_r2.wav,4440.0,910.71,10090.71,True,False,False,204,37,4740.0,2
204.2EDN_r1.wav,690.0,295.42,5215.42,False,False,False,204,2,4230.0,1
204.40FDN_r1.wav,750.0,898.94,5668.94,True,False,False,204,40,4020.0,1
204.6EDY_r1.wav,840.0,618.79,5328.79,False,False,True,204,6,3870.0,1
