Filename,isFiller,Condition_Q,Condition_GP,Participant,Item,irt,File_pair
6.47FDN_r2.wav,True,False,False,6,47,11475,6.47FDN
6.2EDY_r1.wav,False,False,True,6,2,13125,6.2EDY
6.18FQY_r2.wav,True,True,True,6,18,14554,6.18FQY
6.13EQN_r2.wav,False,True,False,6,13,12774,6.13EQN
6.9EQY_r2.wav,False,True,True,6,9,18282,6.9EQY
6.26FQY_r1.wav,True,True,True,6,26,11435,6.26FQY
6.32FDY_r1.wav,True,False,True,6,32,7146,6.32FDY
6.36FQN_r1.wav,True,True,False,6,36,13841,6.36FQN
6.41FDN_r2.wav,True,False,False,6,41,12497,6.41FDN
6.46FDN_r2.wav,True,False,False,6,46,12750,6.46FDN
6.3EDY_r1.wav,False,False,True,6,3,6395,6.3EDY
6.7EQN_r1.wav,False,True,False,6,7,14861,6.7EQN
6.21FQY_r1.wav,True,True,True,6,21,13458,6.21FQY
6.10EDY_r2.wav,False,False,True,6,10,13017,6.10EDY
6.19FQY_r2.wav,True,True,True,6,19,10381,6.19FQY
6.14EDN_r2.wav,False,False,False,6,14,9189,6.14EDN
6.40FDN_r2.wav,True,False,False,6,40,13228,6.40FDN
6.5EDY_r1.wav,False,False,True,6,5,9692,6.5EDY
6.37FDN_r1.wav,True,False,False,6,37,12312,6.37FDN
6.27FQY_r1.wav,True,True,True,6,27,10711,6.27FQY
6.17FQY_r1.wav,True,True,True,6,17,9316,6.17FQY
6.45FQN_r2.wav,True,True,False,6,45,24232,6.45FQN
6.4EDN_r1.wav,False,False,False,6,4,8639,6.4EDN
6.22FQY_r1.wav,True,True,True,6,22,11235,6.22FQY
6.48FDN_r1.wav,True,False,False,6,48,13154,6.48FDN
6.29FQY_r2.wav,True,True,True,6,29,10497,6.29FQY
6.24FQY_r1.wav,True,True,True,6,24,10621,6.24FQY
6.30FDY_r1.wav,True,False,True,6,30,10908,6.30FDY
6.34FQN_r1.wav,True,True,False,6,34,11371,6.34FQN
6.43FDN_r2.wav,True,False,False,6,43,8519,6.43FDN
6.39FDN_r2.wav,True,False,False,6,39,6909,6.39FDN
6.15EQY_r2.wav,False,True,True,6,15,10515,6.15EQY
6.11EQN_r2.wav,False,True,False,6,11,13895,6.11EQN
6.12EQY_r2.wav,False,True,True,6,12,15401,6.12EQY
6.16EDN_r2.wav,False,False,False,6,16,12878,6.16EDN
6.33FDN_r1.wav,True,False,False,6,33,7678,6.33FDN
6.8EQN_r2.wav,False,True,False,6,8,10417,6.8EQN
6.1EQY_r1.wav,False,True,True,6,1,13321,6.1EQY
6.44FQN_r2.wav,True,True,False,6,44,11962,6.44FQN
6.23FQY_r1.wav,True,True,True,6,23,13941,6.23FQY
6.25FDY_r1.wav,True,False,True,6,25,14651,6.25FDY
6.42FDN_r2.wav,True,False,False,6,42,10410,6.42FDN
6.35FDN_r1.wav,True,False,False,6,35,5971,6.35FDN
6.38FDN_r2.wav,True,False,False,6,38,10828,6.38FDN
6.28FQY_r2.wav,True,True,True,6,28,19217,6.28FQY
6.31FDY_r1.wav,True,False,True,6,31,12414,6.31FDY
17.31FQY_r2.wav,True,True,True,17,31,312,17.31FQY
17.28FDY_r1.wav,True,False,True,17,28,3708,17.28FDY
17.38FQN_r1.wav,True,True,False,17,38,3291,17.38FQN
17.4EQY_r2.wav,False,True,True,17,4,3278,17.4EQY
17.35FQN_r2.wav,True,True,False,17,35,5622,17.35FQN
17.42FQN_r1.wav,True,True,False,17,42,4011,17.42FQN
17.25FQY_r2.wav,True,True,True,17,25,8058,17.25FQY
17.10EQN_r1.wav,False,True,False,17,10,9506,17.10EQN
17.14EQY_r1.wav,False,True,True,17,14,2598,17.14EQY
17.23FDY_r2.wav,True,False,True,17,23,2681,17.23FDY
17.44FDN_r1.wav,True,False,False,17,44,3794,17.44FDN
17.33FQN_r2.wav,True,True,False,17,33,4801,17.33FQN
17.39FQN_r1.wav,True,True,False,17,39,7026,17.39FQN
17.1EDN_r2.wav,False,False,False,17,1,4527,17.1EDN
17.43FQN_r1.wav,True,True,False,17,43,5895,17.43FQN
17.30FQY_r2.wav,True,True,True,17,30,9302,17.30FQY
17.34FDN_r2.wav,True,False,False,17,34,8546,17.34FDN
17.8EDY_r1.wav,False,False,True,17,8,8745,17.8EDY
17.24FDY_r2.wav,True,False,True,17,24,8183,17.24FDY
17.29FDY_r1.wav,True,False,True,17,29,4704,17.29FDY
17.13EDY_r1.wav,False,False,True,17,13,4494,17.13EDY
17.17FDY_r2.wav,True,False,True,17,17,3338,17.17FDY
17.48FQN_r2.wav,True,True,False,17,48,9833,17.48FQN
17.22FDY_r2.wav,True,False,True,17,22,4825,17.22FDY
17.45FDN_r1.wav,True,False,False,17,45,3551,17.45FDN
17.16EQY_r1.wav,False,True,True,17,16,7735,17.16EQY
17.12EDN_r1.wav,False,False,False,17,12,2028,17.12EDN
17.2EQN_r2.wav,False,True,False,17,2,4004,17.2EQN
17.27FDY_r2.wav,True,False,True,17,27,3800,17.27FDY
17.6EQY_r2.wav,False,True,True,17,6,5157,17.6EQY
17.37FQN_r2.wav,True,True,False,17,37,3871,17.37FQN
17.40FQN_r1.wav,True,True,False,17,40,4204,17.40FQN
17.21FDY_r2.wav,True,False,True,17,21,6659,17.21FDY
17.46FQN_r1.wav,True,True,False,17,46,6045,17.46FQN
17.9EDN_r1.wav,False,False,False,17,9,3251,17.9EDN
17.19FDY_r1.wav,True,False,True,17,19,4961,17.19FDY
17.41FQN_r1.wav,True,True,False,17,41,3060,17.41FQN
17.7EDY_r2.wav,False,False,True,17,7,9552,17.7EDY
17.32FQY_r2.wav,True,True,True,17,32,7079,17.32FQY
17.36FDN_r2.wav,True,False,False,17,36,4188,17.36FDN
17.3EQN_r2.wav,False,True,False,17,3,6832,17.3EQN
17.26FDY_r2.wav,True,False,True,17,26,2604,17.26FDY
17.47FQN_r1.wav,True,True,False,17,47,3967,17.47FQN
17.20FDY_r2.wav,True,False,True,17,20,2424,17.20FDY
17.5EQN_r2.wav,False,True,False,17,5,4848,17.5EQN
17.15EDN_r1.wav,False,False,False,17,15,2780,17.15EDN
17.11EDY_r1.wav,False,False,True,17,11,2429,17.11EDY
17.18FDY_r1.wav,True,False,True,17,18,9028,17.18FDY
1.3EQN_r2.wav,False,True,False,1,3,3493,1.3EQN
1.7EDY_r2.wav,False,False,True,1,7,1785,1.7EDY
1.47FQN_r2.wav,True,True,False,1,47,3171,1.47FQN
1.20FDY_r1.wav,True,False,True,1,20,1951,1.20FDY
1.15EDN_r2.wav,False,False,False,1,15,1659,1.15EDN
1.11EDY_r2.wav,False,False,True,1,11,1749,1.11EDY
1.18FDY_r2.wav,True,False,True,1,18,2196,1.18FDY
1.5EQN_r2.wav,False,True,False,1,5,1642,1.5EQN
1.41FQN_r2.wav,True,True,False,1,41,2429,1.41FQN
1.36FDN_r1.wav,True,False,False,1,36,1809,1.36FDN
1.32FQY_r1.wav,True,True,True,1,32,3828,1.32FQY
1.26FDY_r1.wav,True,False,True,1,26,1701,1.26FDY
1.6EQY_r2.wav,False,True,True,1,6,1782,1.6EQY
1.21FDY_r1.wav,True,False,True,1,21,2874,1.21FDY
1.2EQN_r2.wav,False,True,False,1,2,1969,1.2EQN
1.46FQN_r2.wav,True,True,False,1,46,1705,1.46FQN
1.19FDY_r2.wav,True,False,True,1,19,2095,1.19FDY
1.12EDN_r2.wav,False,False,False,1,12,2009,1.12EDN
1.16EQY_r2.wav,False,True,True,1,16,1262,1.16EQY
1.9EDN_r1.wav,False,False,False,1,9,1681,1.9EDN
1.27FDY_r1.wav,True,False,True,1,27,3324,1.27FDY
1.37FQN_r1.wav,True,True,False,1,37,1739,1.37FQN
1.40FQN_r2.wav,True,True,False,1,40,2552,1.40FQN
1.13EDY_r2.wav,False,False,True,1,13,2089,1.13EDY
1.17FDY_r1.wav,True,False,True,1,17,3384,1.17FDY
1.8EDY_r1.wav,False,False,True,1,8,2435,1.8EDY
1.48FQN_r1.wav,True,True,False,1,48,1355,1.48FQN
1.22FDY_r1.wav,True,False,True,1,22,1939,1.22FDY
1.1EDN_r2.wav,False,False,False,1,1,1521,1.1EDN
1.45FDN_r2.wav,True,False,False,1,45,1185,1.45FDN
1.39FQN_r2.wav,True,True,False,1,39,2355,1.39FQN
1.43FQN_r2.wav,True,True,False,1,43,1522,1.43FQN
1.34FDN_r1.wav,True,False,False,1,34,1885,1.34FDN
1.30FQY_r1.wav,True,True,True,1,30,1542,1.30FQY
1.24FDY_r1.wav,True,False,True,1,24,1729,1.24FDY
1.29FDY_r2.wav,True,False,True,1,29,4277,1.29FDY
1.4EQY_r2.wav,False,True,True,1,4,4016,1.4EQY
1.23FDY_r1.wav,True,False,True,1,23,2349,1.23FDY
1.44FDN_r2.wav,True,False,False,1,44,3292,1.44FDN
1.33FQN_r1.wav,True,True,False,1,33,3012,1.33FQN
1.31FQY_r1.wav,True,True,True,1,31,1739,1.31FQY
1.28FDY_r2.wav,True,False,True,1,28,1915,1.28FDY
1.38FQN_r2.wav,True,True,False,1,38,2245,1.38FQN
1.35FQN_r1.wav,True,True,False,1,35,3246,1.35FQN
1.42FQN_r2.wav,True,True,False,1,42,2521,1.42FQN
1.25FQY_r1.wav,True,True,True,1,25,1658,1.25FQY
1.10EQN_r2.wav,False,True,False,1,10,2079,1.10EQN
1.14EQY_r2.wav,False,True,True,1,14,2994,1.14EQY
10.25FDY_r2.wav,True,False,True,10,25,1085,10.25FDY
10.42FDN_r1.wav,True,False,False,10,42,7379,10.42FDN
10.35FDN_r2.wav,True,False,False,10,35,8033,10.35FDN
10.1EQY_r1.wav,False,True,True,10,1,8948,10.1EQY
10.38FDN_r1.wav,True,False,False,10,38,9416,10.38FDN
10.28FQY_r1.wav,True,True,True,10,28,9349,10.28FQY
10.31FDY_r2.wav,True,False,True,10,31,8176,10.31FDY
10.8EQN_r2.wav,False,True,False,10,8,6909,10.8EQN
10.16EDN_r1.wav,False,False,False,10,16,9699,10.16EDN
10.12EQY_r1.wav,False,True,True,10,12,948,10.12EQY
10.33FDN_r2.wav,True,False,False,10,33,8612,10.33FDN
10.44FQN_r1.wav,True,True,False,10,44,8065,10.44FQN
10.23FQY_r2.wav,True,True,True,10,23,8989,10.23FQY
10.29FQY_r1.wav,True,True,True,10,29,8592,10.29FQY
10.24FQY_r2.wav,True,True,True,10,24,9396,10.24FQY
10.34FQN_r2.wav,True,True,False,10,34,11806,10.34FQN
10.30FDY_r2.wav,True,False,True,10,30,1303,10.30FDY
10.43FDN_r1.wav,True,False,False,10,43,9442,10.43FDN
10.39FDN_r1.wav,True,False,False,10,39,6758,10.39FDN
10.4EDN_r1.wav,False,False,False,10,4,9629,10.4EDN
10.15EQY_r1.wav,False,True,True,10,15,1442,10.15EQY
10.11EQN_r1.wav,False,True,False,10,11,8199,10.11EQN
10.17FQY_r2.wav,True,True,True,10,17,8543,10.17FQY
10.45FQN_r1.wav,True,True,False,10,45,12322,10.45FQN
10.22FQY_r2.wav,True,True,True,10,22,10405,10.22FQY
10.48FDN_r2.wav,True,False,False,10,48,2330,10.48FDN
10.40FDN_r1.wav,True,False,False,10,40,11028,10.40FDN
10.37FDN_r2.wav,True,False,False,10,37,8322,10.37FDN
10.27FQY_r2.wav,True,True,True,10,27,7779,10.27FQY
10.7EQN_r1.wav,False,True,False,10,7,10502,10.7EQN
10.3EDY_r1.wav,False,False,True,10,3,8025,10.3EDY
10.46FDN_r1.wav,True,False,False,10,46,8076,10.46FDN
10.5EDY_r1.wav,False,False,True,10,5,10414,10.5EDY
10.21FQY_r2.wav,True,True,True,10,21,8489,10.21FQY
10.10EDY_r1.wav,False,False,True,10,10,1453,10.10EDY
10.19FQY_r1.wav,True,True,True,10,19,8633,10.19FQY
10.14EDN_r1.wav,False,False,False,10,14,8053,10.14EDN
10.13EQN_r1.wav,False,True,False,10,13,2966,10.13EQN
10.26FQY_r2.wav,True,True,True,10,26,8146,10.26FQY
10.36FQN_r2.wav,True,True,False,10,36,7179,10.36FQN
10.32FDY_r2.wav,True,False,True,10,32,7348,10.32FDY
10.2EDY_r1.wav,False,False,True,10,2,9368,10.2EDY
10.41FDN_r1.wav,True,False,False,10,41,7069,10.41FDN
10.6EDN_r1.wav,False,False,False,10,6,8339,10.6EDN
10.20FQY_r2.wav,True,True,True,10,20,8129,10.20FQY
10.9EQY_r2.wav,False,True,True,10,9,9659,10.9EQY
10.47FDN_r1.wav,True,False,False,10,47,7666,10.47FDN
10.18FQY_r1.wav,True,True,True,10,18,10213,10.18FQY
19.46FQN_r2.wav,True,True,False,19,46,11261,19.46FQN
19.8EDN_r1.wav,False,False,False,19,8,8226,19.8EDN
19.21FDY_r1.wav,True,False,True,19,21,22626,19.21FDY
19.1EDY_r2.wav,False,False,True,19,1,22276,19.1EDY
19.10EQY_r2.wav,False,True,True,19,10,35762,19.10EQY
19.14EQN_r2.wav,False,True,False,19,14,15868,19.14EQN
19.19FDY_r2.wav,True,False,True,19,19,15968,19.19FDY
19.37FQN_r1.wav,True,True,False,19,37,11525,19.37FQN
19.40FQN_r2.wav,True,True,False,19,40,19464,19.40FQN
19.27FDY_r1.wav,True,False,True,19,27,17166,19.27FDY
19.20FDY_r1.wav,True,False,True,19,20,14654,19.20FDY
19.4EQN_r2.wav,False,True,False,19,4,23325,19.4EQN
19.47FQN_r2.wav,True,True,False,19,47,14568,19.47FQN
19.18FDY_r2.wav,True,False,True,19,18,9728,19.18FDY
19.13EDN_r2.wav,False,False,False,19,13,9502,19.13EDN
19.36FDN_r1.wav,True,False,False,19,36,8786,19.36FDN
19.32FQY_r1.wav,True,True,True,19,32,10209,19.32FQY
19.26FDY_r1.wav,True,False,True,19,26,25012,19.26FDY
19.41FQN_r2.wav,True,True,False,19,41,12832,19.41FQN
19.16EQN_r2.wav,False,True,False,19,16,17718,19.16EQN
19.12EDY_r2.wav,False,False,True,19,12,7912,19.12EDY
19.7EDN_r2.wav,False,False,False,19,7,14598,19.7EDN
19.3EQY_r2.wav,False,True,True,19,3,13902,19.3EQY
19.33FQN_r1.wav,True,True,False,19,33,18938,19.33FQN
19.44FDN_r2.wav,True,False,False,19,44,11730,19.44FDN
19.23FDY_r1.wav,True,False,True,19,23,9519,19.23FDY
19.35FQN_r1.wav,True,True,False,19,35,1139,19.35FQN
19.38FQN_r2.wav,True,True,False,19,38,12764,19.38FQN
19.25FQY_r1.wav,True,True,True,19,25,17194,19.25FQY
19.42FQN_r2.wav,True,True,False,19,42,17544,19.42FQN
19.5EQY_r2.wav,False,True,True,19,5,31495,19.5EQY
19.31FQY_r1.wav,True,True,True,19,31,30962,19.31FQY
19.28FDY_r2.wav,True,False,True,19,28,8939,19.28FDY
19.17FDY_r1.wav,True,False,True,19,17,9507,19.17FDY
19.6EQN_r2.wav,False,True,False,19,6,9622,19.6EQN
19.45FDN_r2.wav,True,False,False,19,45,12441,19.45FDN
19.22FDY_r1.wav,True,False,True,19,22,12714,19.22FDY
19.48FQN_r1.wav,True,True,False,19,48,18355,19.48FQN
19.2EQY_r2.wav,False,True,True,19,2,17638,19.2EQY
19.34FDN_r1.wav,True,False,False,19,34,24425,19.34FDN
19.30FQY_r1.wav,True,True,True,19,30,22158,19.30FQY
19.29FDY_r2.wav,True,False,True,19,29,22802,19.29FDY
19.24FDY_r1.wav,True,False,True,19,24,20621,19.24FDY
19.9EDY_r1.wav,False,False,True,19,9,15305,19.9EDY
19.39FQN_r2.wav,True,True,False,19,39,15982,19.39FQN
19.43FQN_r2.wav,True,True,False,19,43,16138,19.43FQN
19.15EDY_r2.wav,False,False,True,19,15,11545,19.15EDY
19.11EDN_r2.wav,False,False,False,19,11,2582,19.11EDN
8.43FDN_r1.wav,True,False,False,8,43,4886,8.43FDN
8.39FDN_r1.wav,True,False,False,8,39,3996,8.39FDN
8.24FQY_r2.wav,True,True,True,8,24,3412,8.24FQY
8.29FQY_r1.wav,True,True,True,8,29,7962,8.29FQY
8.34FQN_r2.wav,True,True,False,8,34,2805,8.34FQN
8.3EDN_r1.wav,False,False,False,8,3,7108,8.3EDN
8.7EQY_r1.wav,False,True,True,8,7,6949,8.7EQY
8.30FDY_r2.wav,True,False,True,8,30,5149,8.30FDY
8.17FQY_r2.wav,True,True,True,8,17,8225,8.17FQY
8.13EQY_r1.wav,False,True,True,8,13,7089,8.13EQY
8.48FDN_r2.wav,True,False,False,8,48,0,8.48FDN
8.5EDN_r1.wav,False,False,False,8,5,6438,8.5EDN
8.22FQY_r2.wav,True,True,True,8,22,4364,8.22FQY
8.45FQN_r1.wav,True,True,False,8,45,2169,8.45FQN
8.28FQY_r1.wav,True,True,True,8,28,2089,8.28FQY
8.31FDY_r2.wav,True,False,True,8,31,3347,8.31FDY
8.2EDN_r1.wav,False,False,False,8,2,4641,8.2EDN
8.42FDN_r1.wav,True,False,False,8,42,9199,8.42FDN
8.25FDY_r2.wav,True,False,True,8,25,3408,8.25FDY
8.38FDN_r1.wav,True,False,False,8,38,4543,8.38FDN
8.35FDN_r2.wav,True,False,False,8,35,3517,8.35FDN
8.6EDY_r1.wav,False,False,True,8,6,3075,8.6EDY
8.10EDN_r1.wav,False,False,False,8,10,3079,8.10EDN
8.14EDY_r1.wav,False,False,True,8,14,4722,8.14EDY
8.23FQY_r2.wav,True,True,True,8,23,3588,8.23FQY
8.44FQN_r1.wav,True,True,False,8,44,9160,8.44FQN
8.9EQN_r2.wav,False,True,False,8,9,2990,8.9EQN
8.33FDN_r2.wav,True,False,False,8,33,3060,8.33FDN
8.41FDN_r1.wav,True,False,False,8,41,7860,8.41FDN
8.1EQN_r1.wav,False,True,False,8,1,65,8.1EQN
8.26FQY_r2.wav,True,True,True,8,26,3708,8.26FQY
8.8EQY_r2.wav,False,True,True,8,8,4216,8.8EQY
8.36FQN_r2.wav,True,True,False,8,36,1882,8.36FQN
8.32FDY_r2.wav,True,False,True,8,32,7672,8.32FDY
8.47FDN_r1.wav,True,False,False,8,47,2535,8.47FDN
8.20FQY_r2.wav,True,True,True,8,20,2973,8.20FQY
8.15EQN_r1.wav,False,True,False,8,15,4066,8.15EQN
8.18FQY_r1.wav,True,True,True,8,18,3021,8.18FQY
8.11EQY_r1.wav,False,True,True,8,11,2149,8.11EQY
8.12EQN_r1.wav,False,True,False,8,12,1988,8.12EQN
8.16EDY_r1.wav,False,False,True,8,16,2362,8.16EDY
8.27FQY_r2.wav,True,True,True,8,27,4285,8.27FQY
8.40FDN_r1.wav,True,False,False,8,40,2299,8.40FDN
8.37FDN_r2.wav,True,False,False,8,37,2822,8.37FDN
8.4EDY_r1.wav,False,False,True,8,4,5767,8.4EDY
8.21FQY_r2.wav,True,True,True,8,21,3853,8.21FQY
8.46FDN_r1.wav,True,False,False,8,46,1871,8.46FDN
8.19FQY_r1.wav,True,True,True,8,19,3948,8.19FQY
21.10EQN_r2.wav,False,True,False,21,10,2079,21.10EQN
21.14EQY_r2.wav,False,True,True,21,14,5681,21.14EQY
21.28FDY_r2.wav,True,False,True,21,28,5244,21.28FDY
21.31FQY_r1.wav,True,True,True,21,31,10543,21.31FQY
21.6EQY_r2.wav,False,True,True,21,6,9479,21.6EQY
21.42FQN_r2.wav,True,True,False,21,42,4957,21.42FQN
21.25FQY_r1.wav,True,True,True,21,25,7755,21.25FQY
21.38FQN_r2.wav,True,True,False,21,38,4457,21.38FQN
21.35FQN_r1.wav,True,True,False,21,35,3824,21.35FQN
21.2EQN_r2.wav,False,True,False,21,2,3220,21.2EQN
21.9EDN_r1.wav,False,False,False,21,9,5138,21.9EDN
21.23FDY_r1.wav,True,False,True,21,23,4728,21.23FDY
21.44FDN_r2.wav,True,False,False,21,44,5431,21.44FDN
21.33FQN_r1.wav,True,True,False,21,33,4728,21.33FQN
21.43FQN_r2.wav,True,True,False,21,43,7345,21.43FQN
21.39FQN_r2.wav,True,True,False,21,39,9523,21.39FQN
21.3EQN_r2.wav,False,True,False,21,3,4817,21.3EQN
21.7EDY_r2.wav,False,False,True,21,7,8245,21.7EDY
21.24FDY_r1.wav,True,False,True,21,24,6552,21.24FDY
21.29FDY_r2.wav,True,False,True,21,29,11591,21.29FDY
21.34FDN_r1.wav,True,False,False,21,34,5444,21.34FDN
21.30FQY_r1.wav,True,True,True,21,30,6294,21.30FQY
21.5EQN_r2.wav,False,True,False,21,5,7058,21.5EQN
21.48FQN_r1.wav,True,True,False,21,48,5481,21.48FQN
21.22FDY_r1.wav,True,False,True,21,22,3464,21.22FDY
21.45FDN_r2.wav,True,False,False,21,45,8232,21.45FDN
21.17FDY_r1.wav,True,False,True,21,17,4304,21.17FDY
21.13EDY_r2.wav,False,False,True,21,13,3835,21.13EDY
21.27FDY_r1.wav,True,False,True,21,27,3832,21.27FDY
21.4EQY_r2.wav,False,True,True,21,4,4044,21.4EQY
21.40FQN_r2.wav,True,True,False,21,40,6141,21.40FQN
21.37FQN_r1.wav,True,True,False,21,37,5887,21.37FQN
21.12EDN_r2.wav,False,False,False,21,12,3641,21.12EDN
21.16EQY_r2.wav,False,True,True,21,16,7209,21.16EQY
21.19FDY_r2.wav,True,False,True,21,19,7455,21.19FDY
21.21FDY_r1.wav,True,False,True,21,21,5331,21.21FDY
21.46FQN_r2.wav,True,True,False,21,46,6798,21.46FQN
21.41FQN_r2.wav,True,True,False,21,41,3598,21.41FQN
21.8EDY_r1.wav,False,False,True,21,8,6445,21.8EDY
21.26FDY_r1.wav,True,False,True,21,26,3926,21.26FDY
21.36FDN_r1.wav,True,False,False,21,36,6672,21.36FDN
21.1EDN_r2.wav,False,False,False,21,1,7765,21.1EDN
21.32FQY_r1.wav,True,True,True,21,32,6021,21.32FQY
21.15EDN_r2.wav,False,False,False,21,15,3770,21.15EDN
21.18FDY_r2.wav,True,False,True,21,18,5481,21.18FDY
21.11EDY_r2.wav,False,False,True,21,11,4884,21.11EDY
21.47FQN_r2.wav,True,True,False,21,47,3304,21.47FQN
21.20FDY_r1.wav,True,False,True,21,20,4188,21.20FDY
212.48FDN_r2.wav,True,False,False,212,48,5111,212.48FDN
212.3EDN_r1.wav,False,False,False,212,3,6799,212.3EDN
212.7EQY_r1.wav,False,True,True,212,7,1175,212.7EQY
212.45FQN_r1.wav,True,True,False,212,45,5888,212.45FQN
212.22FQY_r2.wav,True,True,True,212,22,4184,212.22FQY
212.17FQY_r2.wav,True,True,True,212,17,3438,212.17FQY
212.13EQY_r1.wav,False,True,True,212,13,7859,212.13EQY
212.43FDN_r1.wav,True,False,False,212,43,6024,212.43FDN
212.39FDN_r1.wav,True,False,False,212,39,6325,212.39FDN
212.29FQY_r1.wav,True,True,True,212,29,4661,212.29FQY
212.24FQY_r2.wav,True,True,True,212,24,6068,212.24FQY
212.30FDY_r2.wav,True,False,True,212,30,5945,212.30FDY
212.5EDN_r1.wav,False,False,False,212,5,5979,212.5EDN
212.34FQN_r2.wav,True,True,False,212,34,9305,212.34FQN
212.2EDN_r1.wav,False,False,False,212,2,3351,212.2EDN
212.44FQN_r1.wav,True,True,False,212,44,4130,212.44FQN
212.23FQY_r2.wav,True,True,True,212,23,3251,212.23FQY
212.33FDN_r2.wav,True,False,False,212,33,5548,212.33FDN
212.6EDY_r1.wav,False,False,True,212,6,6265,212.6EDY
212.10EDN_r1.wav,False,False,False,212,10,5878,212.10EDN
212.14EDY_r1.wav,False,False,True,212,14,5874,212.14EDY
212.28FQY_r1.wav,True,True,True,212,28,4288,212.28FQY
212.31FDY_r2.wav,True,False,True,212,31,4651,212.31FDY
212.25FDY_r2.wav,True,False,True,212,25,5445,212.25FDY
212.42FDN_r1.wav,True,False,False,212,42,4958,212.42FDN
212.35FDN_r2.wav,True,False,False,212,35,6288,212.35FDN
212.38FDN_r1.wav,True,False,False,212,38,5364,212.38FDN
212.9EQN_r2.wav,False,True,False,212,9,4844,212.9EQN
212.15EQN_r1.wav,False,True,False,212,15,7348,212.15EQN
212.18FQY_r1.wav,True,True,True,212,18,3807,212.18FQY
212.11EQY_r1.wav,False,True,True,212,11,6485,212.11EQY
212.1EQN_r1.wav,False,True,False,212,1,3741,212.1EQN
212.47FDN_r1.wav,True,False,False,212,47,3718,212.47FDN
212.8EQY_r2.wav,False,True,True,212,8,4497,212.8EQY
212.20FQY_r2.wav,True,True,True,212,20,5208,212.20FQY
212.41FDN_r1.wav,True,False,False,212,41,3401,212.41FDN
212.26FQY_r2.wav,True,True,True,212,26,4198,212.26FQY
212.32FDY_r2.wav,True,False,True,212,32,5248,212.32FDY
212.36FQN_r2.wav,True,True,False,212,36,6602,212.36FQN
212.19FQY_r1.wav,True,True,True,212,19,5714,212.19FQY
212.21FQY_r2.wav,True,True,True,212,21,11128,212.21FQY
212.4EDY_r1.wav,False,False,True,212,4,5018,212.4EDY
212.46FDN_r1.wav,True,False,False,212,46,6229,212.46FDN
212.27FQY_r2.wav,True,True,True,212,27,5238,212.27FQY
212.40FDN_r1.wav,True,False,False,212,40,4861,212.40FDN
212.37FDN_r2.wav,True,False,False,212,37,3857,212.37FDN
212.16EDY_r1.wav,False,False,True,212,16,3788,212.16EDY
212.12EQN_r1.wav,False,True,False,212,12,3461,212.12EQN
215.22FDY_r2.wav,True,False,True,215,22,4018,215.22FDY
215.45FDN_r1.wav,True,False,False,215,45,4218,215.45FDN
215.2EQY_r2.wav,False,True,True,215,2,3901,215.2EQY
215.48FQN_r2.wav,True,True,False,215,48,5232,215.48FQN
215.6EQN_r2.wav,False,True,False,215,6,6913,215.6EQN
215.17FDY_r2.wav,True,False,True,215,17,3788,215.17FDY
215.15EDY_r1.wav,False,False,True,215,15,2755,215.15EDY
215.11EDN_r1.wav,False,False,False,215,11,2782,215.11EDN
215.34FDN_r2.wav,True,False,False,215,34,4245,215.34FDN
215.30FQY_r2.wav,True,True,True,215,30,4961,215.30FQY
215.24FDY_r2.wav,True,False,True,215,24,5374,215.24FDY
215.29FDY_r1.wav,True,False,True,215,29,4918,215.29FDY
215.39FQN_r1.wav,True,True,False,215,39,3738,215.39FQN
215.9EDY_r1.wav,False,False,True,215,9,5224,215.9EDY
215.43FQN_r1.wav,True,True,False,215,43,3068,215.43FQN
215.33FQN_r2.wav,True,True,False,215,33,3671,215.33FQN
215.23FDY_r2.wav,True,False,True,215,23,5218,215.23FDY
215.44FDN_r1.wav,True,False,False,215,44,3661,215.44FDN
215.3EQY_r2.wav,False,True,True,215,3,9879,215.3EQY
215.7EDN_r2.wav,False,False,False,215,7,6291,215.7EDN
215.16EQN_r1.wav,False,True,False,215,16,4235,215.16EQN
215.12EDY_r1.wav,False,False,True,215,12,4488,215.12EDY
215.38FQN_r1.wav,True,True,False,215,38,7995,215.38FQN
215.35FQN_r2.wav,True,True,False,215,35,6949,215.35FQN
215.42FQN_r1.wav,True,True,False,215,42,5647,215.42FQN
215.25FQY_r2.wav,True,True,True,215,25,5528,215.25FQY
215.31FQY_r2.wav,True,True,True,215,31,3927,215.31FQY
215.5EQY_r2.wav,False,True,True,215,5,4998,215.5EQY
215.28FDY_r1.wav,True,False,True,215,28,4486,215.28FDY
215.18FDY_r1.wav,True,False,True,215,18,5011,215.18FDY
215.20FDY_r2.wav,True,False,True,215,20,3194,215.20FDY
215.47FQN_r1.wav,True,True,False,215,47,3734,215.47FQN
215.4EQN_r2.wav,False,True,False,215,4,3878,215.4EQN
215.36FDN_r2.wav,True,False,False,215,36,3668,215.36FDN
215.32FQY_r2.wav,True,True,True,215,32,4464,215.32FQY
215.26FDY_r2.wav,True,False,True,215,26,5829,215.26FDY
215.41FQN_r1.wav,True,True,False,215,41,8259,215.41FQN
215.13EDN_r1.wav,False,False,False,215,13,5657,215.13EDN
215.10EQY_r1.wav,False,True,True,215,10,3951,215.10EQY
215.14EQN_r1.wav,False,True,False,215,14,5985,215.14EQN
215.19FDY_r1.wav,True,False,True,215,19,4607,215.19FDY
