Filename,Leading,Trailing,Length,isFiller,Condition_Q,Condition_GP,Participant,Item
19.6EQN_r1.wav,780,682,5782,False,True,False,19,6
19.45FDN_r1.wav,810,502,5782,True,False,False,19,45
19.22FDY_r2.wav,10949,1083,16893,True,False,True,19,22
19.48FQN_r2.wav,15449,1048,23129,True,True,False,19,48
19.2EQY_r1.wav,870,1979,7710,False,True,True,19,2
19.34FDN_r1.wav,1080,695,6576,True,False,False,19,34
19.30FQY_r1.wav,960,918,6349,True,True,True,19,30
19.29FDY_r2.wav,21180,926,26757,True,False,True,19,29
19.24FDY_r1.wav,1110,732,5442,True,False,True,19,24
19.9EDY_r1.wav,990,3006,8617,False,False,True,19,9
19.39FQN_r2.wav,13619,2935,19615,True,True,False,19,39
19.43FQN_r2.wav,15269,1541,19841,True,True,False,19,43
19.15EDY_r2.wav,10559,823,15193,False,False,True,19,15
19.11EDN_r2.wav,NA,NA,9751,False,False,False,19,11
19.34FDN_r2.wav,23730,2038,29819,True,False,False,19,34
19.30FQY_r2.wav,21240,1670,26871,True,True,True,19,30
19.29FDY_r1.wav,1080,1622,7143,True,False,True,19,29
19.9EDY_r2.wav,12299,998,19388,False,False,True,19,9
19.24FDY_r2.wav,19889,1346,24717,True,False,True,19,24
19.39FQN_r1.wav,660,2363,6803,True,True,False,19,39
19.43FQN_r1.wav,720,869,5669,True,True,False,19,43
19.15EDY_r1.wav,720,986,6236,False,False,True,19,15
19.11EDN_r1.wav,1380,2582,8163,False,False,False,19,11
8.43FDN_r1.wav,2369,2606,6236,True,False,False,8,43
8.39FDN_r1.wav,2609,1836,5556,True,False,False,8,39
8.24FQY_r2.wav,2459,1632,5442,True,True,True,8,24
8.29FQY_r1.wav,1380,4213,6463,True,True,True,8,29
8.34FQN_r2.wav,2250,1672,5782,True,True,False,8,34
8.3EDN_r1.wav,2909,2789,8730,False,False,False,8,3
8.7EQY_r1.wav,1590,4040,7370,False,True,True,8,7
8.30FDY_r2.wav,2220,1979,5669,True,False,True,8,30
8.43FDN_r2.wav,2280,1579,5329,True,False,False,8,43
8.39FDN_r2.wav,2160,1875,4875,True,False,False,8,39
8.24FQY_r1.wav,9119,953,27324,True,True,True,8,24
8.29FQY_r2.wav,3749,953,8844,True,True,True,8,29
8.3EDN_r2.wav,4319,1376,8277,False,False,False,8,3
8.34FQN_r1.wav,1260,555,4875,True,True,False,8,34
8.30FDY_r1.wav,1560,2929,6349,True,False,True,8,30
8.7EQY_r2.wav,2909,942,6463,False,True,True,8,7
8.17FQY_r2.wav,4889,432,8503,True,True,True,8,17
8.13EQY_r1.wav,1680,1449,8050,False,True,True,8,13
8.48FDN_r2.wav,NA,NA,2381,True,False,False,8,48
8.5EDN_r1.wav,1410,2629,5329,False,False,False,8,5
8.22FQY_r2.wav,4289,67,9637,True,True,True,8,22
8.45FQN_r1.wav,1110,69,4989,True,True,False,8,45
8.17FQY_r1.wav,2609,3336,9637,True,True,True,8,17
8.13EQY_r2.wav,5640,154,9184,False,True,True,8,13
8.48FDN_r1.wav,NA,NA,2948,True,False,False,8,48
8.5EDN_r2.wav,3809,61,6122,False,False,False,8,5
8.22FQY_r1.wav,1830,75,5896,True,True,True,8,22
8.45FQN_r2.wav,2100,71,5442,True,True,False,8,45
8.28FQY_r1.wav,1110,79,8390,True,True,True,8,28
8.31FDY_r2.wav,2579,69,4989,True,False,True,8,31
8.2EDN_r1.wav,1860,892,6803,False,False,False,8,2
8.42FDN_r1.wav,3269,1639,7370,True,False,False,8,42
8.25FDY_r2.wav,3329,195,5896,True,False,True,8,25
8.38FDN_r1.wav,2070,2713,6463,True,False,False,8,38
8.35FDN_r2.wav,3179,535,6236,True,False,False,8,35
8.6EDY_r1.wav,1110,1215,4875,False,False,True,8,6
8.10EDN_r1.wav,1650,1009,5329,False,False,False,8,10
8.14EDY_r1.wav,3449,1753,6463,False,False,True,8,14
8.28FQY_r2.wav,2010,65,7596,True,True,True,8,28
8.31FDY_r1.wav,1170,768,6349,True,False,True,8,31
8.2EDN_r2.wav,3749,62,7143,False,False,False,8,2
8.42FDN_r2.wav,7560,711,11451,True,False,False,8,42
8.25FDY_r1.wav,1680,79,5329,True,False,True,8,25
8.38FDN_r2.wav,1830,475,5215,True,False,False,8,38
8.35FDN_r1.wav,2160,338,6009,True,False,False,8,35
8.6EDY_r2.wav,1860,79,5329,False,False,True,8,6
8.10EDN_r2.wav,2070,402,6463,False,False,False,8,10
8.14EDY_r2.wav,2969,61,6122,False,False,True,8,14
8.23FQY_r2.wav,3509,59,8730,True,True,True,8,23
8.44FQN_r1.wav,1740,1450,10091,True,True,False,8,44
8.9EQN_r2.wav,2909,88,5669,False,True,False,8,9
8.33FDN_r2.wav,2519,225,5896,True,False,False,8,33
8.23FQY_r1.wav,2220,79,8390,True,True,True,8,23
8.44FQN_r2.wav,7710,64,11224,True,True,False,8,44
8.9EQN_r1.wav,1680,81,5782,False,True,False,8,9
8.33FDN_r1.wav,2040,541,6122,True,False,False,8,33
8.41FDN_r1.wav,NA,NA,794,True,False,False,8,41
8.1EQN_r1.wav,2309,65,6576,False,True,False,8,1
8.26FQY_r2.wav,2309,68,6009,True,True,True,8,26
8.8EQY_r2.wav,3209,65,6576,False,True,True,8,8
8.36FQN_r2.wav,1800,82,4762,True,True,False,8,36
8.32FDY_r2.wav,4529,728,10658,True,False,True,8,32
8.41FDN_r2.wav,7860,5747,29478,True,False,False,8,41
8.1EQN_r2.wav,NA,NA,1020,False,True,False,8,1
8.26FQY_r1.wav,1710,1399,9410,True,True,True,8,26
8.8EQY_r1.wav,2849,1007,9977,False,True,True,8,8
8.36FQN_r1.wav,1410,82,4762,True,True,False,8,36
8.32FDY_r1.wav,2040,3143,8844,True,False,True,8,32
8.47FDN_r1.wav,1620,585,4875,True,False,False,8,47
8.20FQY_r2.wav,2579,882,6463,True,True,True,8,20
8.15EQN_r1.wav,1020,2206,5896,False,True,False,8,15
8.18FQY_r1.wav,990,262,4762,True,True,True,8,18
8.11EQY_r1.wav,1380,79,7370,False,True,True,8,11
8.47FDN_r2.wav,1950,72,4422,True,False,False,8,47
8.20FQY_r1.wav,1140,394,10204,True,True,True,8,20
8.15EQN_r2.wav,1860,2656,7936,False,True,False,8,15
8.18FQY_r2.wav,2759,72,6463,True,True,True,8,18
8.11EQY_r2.wav,2070,65,5556,False,True,True,8,11
