Filename;Leading;Trailing;Length;isFiller;Condition_Q;Condition_GP;Participant;Item;SP_Leading;SP_Trailing
16.22FQY_r2.wav;NA;NA;14965;TRUE;TRUE;TRUE;16;22;    0;NA
16.45FQN_r1.wav;  840;  955; 5215;TRUE;TRUE;FALSE;16;45;  840;  955
16.48FDN_r2.wav; 9959; 4019;16439;TRUE;FALSE;FALSE;16;48; 9959; 4019
16.5EDN_r1.wav; 1020; 1385; 5555;FALSE;FALSE;FALSE;16;5; 1020; 1385
16.17FQY_r2.wav; 6420; 3217;11678;TRUE;TRUE;TRUE;16;17; 6420; 3217
16.13EQY_r1.wav; 1620; 1638; 5328;FALSE;TRUE;TRUE;16;13; 1620; 1638
16.22FQY_r1.wav;  690; 2125; 6235;TRUE;TRUE;TRUE;16;22;  690; 2125
16.45FQN_r2.wav; 9419; 3166;15646;TRUE;TRUE;FALSE;16;45; 9419; 3166
16.48FDN_r1.wav; 1110; 2209; 6349;TRUE;FALSE;FALSE;16;48; 1110; 2209
16.5EDN_r2.wav;NA;NA;12925;FALSE;FALSE;FALSE;16;5;    0;NA
16.17FQY_r1.wav;  810; 1618; 5668;TRUE;TRUE;TRUE;16;17;  810; 1618
16.13EQY_r2.wav;12989; 1390;17800;FALSE;TRUE;TRUE;16;13;12989; 1390
16.7EQY_r1.wav;  900; 1015; 6235;FALSE;TRUE;TRUE;16;7;  900; 1015
16.3EDN_r1.wav;NA;NA; 5555;FALSE;FALSE;FALSE;16;3;NA;    0
16.24FQY_r2.wav;14249; 1877;18707;TRUE;TRUE;TRUE;16;24;14249; 1877
16.29FQY_r1.wav; 1110; 2775; 5895;TRUE;TRUE;TRUE;16;29; 1110; 2775
16.34FQN_r2.wav;16919; 2491;21541;TRUE;TRUE;FALSE;16;34;16919; 2491
16.30FDY_r2.wav;12809; 1437;18027;TRUE;FALSE;TRUE;16;30;12809; 1437
16.43FDN_r1.wav;NA;NA; 4421;TRUE;FALSE;FALSE;16;43;NA;    0
16.39FDN_r1.wav;  840;  325; 4195;TRUE;FALSE;FALSE;16;39;  840;  325
16.7EQY_r2.wav;12869; 1774;18934;FALSE;TRUE;TRUE;16;7;12869; 1774
16.3EDN_r2.wav;11159; 3770;18140;FALSE;FALSE;FALSE;16;3;11159; 3770
16.24FQY_r1.wav;  870;  625; 5215;TRUE;TRUE;TRUE;16;24;  870;  625
16.29FQY_r2.wav;10259; 3469;16099;TRUE;TRUE;TRUE;16;29;10259; 3469
16.34FQN_r1.wav;  750; 1582; 6802;TRUE;TRUE;FALSE;16;34;  750; 1582
16.30FDY_r1.wav;NA;NA; 5895;TRUE;FALSE;TRUE;16;30;NA;    0
16.43FDN_r2.wav; 7350; 3458;12698;TRUE;FALSE;FALSE;16;43; 7350; 3458
16.39FDN_r2.wav; 7620; 2218;12358;TRUE;FALSE;FALSE;16;39; 7620; 2218
16.19FQY_r1.wav;  960;  878; 4988;TRUE;TRUE;TRUE;16;19;  960;  878
16.46FDN_r1.wav;  930; 3279; 7029;TRUE;FALSE;FALSE;16;46;  930; 3279
16.21FQY_r2.wav;NA;NA;17573;TRUE;TRUE;TRUE;16;21;    0;NA
16.19FQY_r2.wav; 7860;  871;12811;TRUE;TRUE;TRUE;16;19; 7860;  871
16.46FDN_r2.wav; 8850; 1238;13718;TRUE;FALSE;FALSE;16;46; 8850; 1238
16.21FQY_r1.wav;  900; 1849; 6349;TRUE;TRUE;TRUE;16;21;  900; 1849
16.40FDN_r1.wav; 2669;  588; 5328;TRUE;FALSE;FALSE;16;40; 2669;  588
16.37FDN_r2.wav;NA;NA;13038;TRUE;FALSE;FALSE;16;37;    0;NA
16.27FQY_r2.wav;10349; 1553;16553;TRUE;TRUE;TRUE;16;27;10349; 1553
16.12EQN_r1.wav;  930; 1179; 6009;FALSE;TRUE;FALSE;16;12;  930; 1179
16.16EDY_r1.wav;  780;  471; 4761;FALSE;FALSE;TRUE;16;16;  780;  471
16.4EDY_r1.wav; 2369; 2515; 6235;FALSE;FALSE;TRUE;16;4; 2369; 2515
16.40FDN_r2.wav; 8250; 3115;13945;TRUE;FALSE;FALSE;16;40; 8250; 3115
16.37FDN_r1.wav;  780; 1505; 5555;TRUE;FALSE;FALSE;16;37;  780; 1505
16.27FQY_r1.wav; 1860; 1282; 6802;TRUE;TRUE;TRUE;16;27; 1860; 1282
16.12EQN_r2.wav; 7830; 2018;12698;FALSE;TRUE;FALSE;16;12; 7830; 2018
16.16EDY_r2.wav;11969; 2853;16893;FALSE;FALSE;TRUE;16;16;11969; 2853
16.4EDY_r2.wav;NA;NA;13265;FALSE;FALSE;TRUE;16;4;    0;NA
16.18FQY_r1.wav; 1170; 1172; 6122;TRUE;TRUE;TRUE;16;18; 1170; 1172
16.11EQY_r1.wav;NA;NA; 5215;FALSE;TRUE;TRUE;16;11;NA;    0
16.15EQN_r1.wav;NA;NA; 5782;FALSE;TRUE;FALSE;16;15;NA;    0
16.20FQY_r2.wav;NA;NA;15873;TRUE;TRUE;TRUE;16;20;    0;NA
16.47FDN_r1.wav;NA;NA; 4535;TRUE;FALSE;FALSE;16;47;NA;    0
16.18FQY_r2.wav;12239; 1050;17460;TRUE;TRUE;TRUE;16;18;12239; 1050
16.11EQY_r2.wav;NA;NA;18253;FALSE;TRUE;TRUE;16;11;    0;NA
16.15EQN_r2.wav;NA;NA;14058;FALSE;TRUE;FALSE;16;15;    0;NA
16.20FQY_r1.wav;  990; 1222; 5782;TRUE;TRUE;TRUE;16;20;  990; 1222
16.47FDN_r2.wav;NA;NA;15646;TRUE;FALSE;FALSE;16;47;    0;NA
16.26FQY_r2.wav;10289; 2459;15419;TRUE;TRUE;TRUE;16;26;10289; 2459
16.36FQN_r2.wav;NA;NA;18707;TRUE;TRUE;FALSE;16;36;    0;NA
16.32FDY_r2.wav;NA;NA;12585;TRUE;FALSE;TRUE;16;32;    0;NA
16.41FDN_r1.wav;  570; 1858; 5668;TRUE;FALSE;FALSE;16;41;  570; 1858
16.8EQY_r2.wav;NA;NA;23922;FALSE;TRUE;TRUE;16;8;    0;NA
16.1EQN_r1.wav;NA;NA; 6122;FALSE;TRUE;FALSE;16;1;NA;    0
16.26FQY_r1.wav;  840; 1932; 6462;TRUE;TRUE;TRUE;16;26;  840; 1932
16.36FQN_r1.wav;  840;  822; 5442;TRUE;TRUE;FALSE;16;36;  840;  822
16.32FDY_r1.wav;  750; 1082; 5102;TRUE;FALSE;TRUE;16;32;  750; 1082
16.41FDN_r2.wav;13709; 1194;18594;TRUE;FALSE;FALSE;16;41;13709; 1194
16.8EQY_r1.wav;  780; 2685; 5895;FALSE;TRUE;TRUE;16;8;  780; 2685
16.1EQN_r2.wav;12149; 1103;17573;FALSE;TRUE;FALSE;16;1;12149; 1103
6.20FQY_r1.wav;NA;NA; 6462;TRUE;TRUE;TRUE;6;20;NA;    0
6.6EDN_r1.wav;NA;NA; 5895;FALSE;FALSE;FALSE;6;6;NA;    0
6.47FDN_r2.wav;NA;NA;13492;TRUE;FALSE;FALSE;6;47;    0;NA
6.2EDY_r1.wav;NA;NA; 5895;FALSE;FALSE;TRUE;6;2;NA;    0
6.18FQY_r2.wav;NA;NA;18367;TRUE;TRUE;TRUE;6;18;    0;NA
6.20FQY_r2.wav;NA;NA;15646;TRUE;TRUE;TRUE;6;20;    0;NA
6.6EDN_r2.wav;NA;NA;17233;FALSE;FALSE;FALSE;6;6;    0;NA
6.2EDY_r2.wav;NA;NA;16213;FALSE;FALSE;TRUE;6;2;    0;NA
6.47FDN_r1.wav;NA;NA; 5895;TRUE;FALSE;FALSE;6;47;NA;    0
6.18FQY_r1.wav;NA;NA; 6575;TRUE;TRUE;TRUE;6;18;NA;    0
6.13EQN_r2.wav;NA;NA;16213;FALSE;TRUE;FALSE;6;13;    0;NA
6.9EQY_r2.wav;NA;NA;21201;FALSE;TRUE;TRUE;6;9;    0;NA
6.26FQY_r1.wav; 1290; 2435; 5555;TRUE;TRUE;TRUE;6;26; 1290; 2435
6.32FDY_r1.wav; 1470;  875; 5555;TRUE;FALSE;TRUE;6;32; 1470;  875
6.36FQN_r1.wav;NA;NA; 5442;TRUE;TRUE;FALSE;6;36;NA;    0
6.41FDN_r2.wav;NA;NA;15759;TRUE;FALSE;FALSE;6;41;    0;NA
6.13EQN_r1.wav;NA;NA; 5215;FALSE;TRUE;FALSE;6;13;NA;    0
6.9EQY_r1.wav;NA;NA; 6462;FALSE;TRUE;TRUE;6;9;NA;    0
6.26FQY_r2.wav;NA;NA;14739;TRUE;TRUE;TRUE;6;26;    0;NA
6.32FDY_r2.wav; 6780;  951;11451;TRUE;FALSE;TRUE;6;32; 6780;  951
6.36FQN_r2.wav;13349; 1373;17573;TRUE;TRUE;FALSE;6;36;13349; 1373
6.41FDN_r1.wav; 3719; 1189; 6349;TRUE;FALSE;FALSE;6;41; 3719; 1189
6.46FDN_r2.wav;12179; 1743;16893;TRUE;FALSE;FALSE;6;46;12179; 1743
6.3EDY_r1.wav; 1500;  725; 6575;FALSE;FALSE;TRUE;6;3; 1500;  725
6.7EQN_r1.wav;NA;NA; 5442;FALSE;TRUE;FALSE;6;7;NA;    0
6.21FQY_r1.wav; 1080; 1278; 5328;TRUE;TRUE;TRUE;6;21; 1080; 1278
6.10EDY_r2.wav;14999;  573;17913;FALSE;FALSE;TRUE;6;10;14999;  573
6.19FQY_r2.wav;NA;NA;13945;TRUE;TRUE;TRUE;6;19;    0;NA
6.14EDN_r2.wav; 8640; 4028;13718;FALSE;FALSE;FALSE;6;14; 8640; 4028
6.3EDY_r2.wav;NA;NA;10770;FALSE;FALSE;TRUE;6;3;    0;NA
6.46FDN_r1.wav;  990; 2072; 6122;TRUE;FALSE;FALSE;6;46;  990; 2072
6.7EQN_r2.wav;NA;NA;19047;FALSE;TRUE;FALSE;6;7;    0;NA
6.21FQY_r2.wav;12869; 1560;17460;TRUE;TRUE;TRUE;6;21;12869; 1560
6.10EDY_r1.wav; 1890; 1379; 6689;FALSE;FALSE;TRUE;6;10; 1890; 1379
6.19FQY_r1.wav;  840;  962; 5102;TRUE;TRUE;TRUE;6;19;  840;  962
6.14EDN_r1.wav; 1500; 2349; 6009;FALSE;FALSE;FALSE;6;14; 1500; 2349
6.40FDN_r2.wav;13109; 2523;17913;TRUE;FALSE;FALSE;6;40;13109; 2523
6.5EDY_r1.wav; 2130; 1832; 6122;FALSE;FALSE;TRUE;6;5; 2130; 1832
6.37FDN_r1.wav; 1380; 1302; 6462;TRUE;FALSE;FALSE;6;37; 1380; 1302
6.27FQY_r1.wav; 1080;  332; 6122;TRUE;TRUE;TRUE;6;27; 1080;  332
6.5EDY_r2.wav;10079;  715;12925;FALSE;FALSE;TRUE;6;5;10079;  715
6.40FDN_r1.wav; 3869;  508; 5668;TRUE;FALSE;FALSE;6;40; 3869;  508
6.37FDN_r2.wav;11489;  659;15419;TRUE;FALSE;FALSE;6;37;11489;  659
6.27FQY_r2.wav; 9869;  345;13605;TRUE;TRUE;TRUE;6;27; 9869;  345
6.17FQY_r1.wav; 1110;  645; 5895;TRUE;TRUE;TRUE;6;17; 1110;  645
6.45FQN_r2.wav;23670;  761;28571;TRUE;TRUE;FALSE;6;45;23670;  761
6.4EDN_r1.wav; 1230;  268; 5668;FALSE;FALSE;FALSE;6;4; 1230;  268
6.22FQY_r1.wav;  930;  765; 5895;TRUE;TRUE;TRUE;6;22;  930;  765
6.48FDN_r1.wav;NA;NA; 5895;TRUE;FALSE;FALSE;6;48;NA;    0
6.17FQY_r2.wav; 8490; 1021;12811;TRUE;TRUE;TRUE;6;17; 8490; 1021
6.45FQN_r1.wav;  900;  532; 5782;TRUE;TRUE;FALSE;6;45;  900;  532
6.4EDN_r2.wav;13649;  417;18027;FALSE;FALSE;FALSE;6;4;13649;  417
6.22FQY_r2.wav;10469;  595;14965;TRUE;TRUE;TRUE;6;22;10469;  595
6.48FDN_r2.wav;12809; 4251;21201;TRUE;FALSE;FALSE;6;48;12809; 4251
6.29FQY_r2.wav;10109;  415;14965;TRUE;TRUE;TRUE;6;29;10109;  415
6.24FQY_r1.wav;  990;NA; 5102;TRUE;TRUE;TRUE;6;24;  990;    0
6.30FDY_r1.wav;  990;  348; 5328;TRUE;FALSE;TRUE;6;30;  990;  348
6.34FQN_r1.wav; 1500;  782; 7142;TRUE;TRUE;FALSE;6;34; 1500;  782
6.43FDN_r2.wav; 7200;  984;10884;TRUE;FALSE;FALSE;6;43; 7200;  984
6.39FDN_r2.wav; 6720;  410;10430;TRUE;FALSE;FALSE;6;39; 6720;  410
6.15EQY_r2.wav; 9899;  512;14852;FALSE;TRUE;TRUE;6;15; 9899;  512
6.11EQN_r2.wav;13439;  460;17800;FALSE;TRUE;FALSE;6;11;13439;  460
6.29FQY_r1.wav; 1110;  298; 5668;TRUE;TRUE;TRUE;6;29; 1110;  298
6.24FQY_r2.wav;10349;  205;13945;TRUE;TRUE;TRUE;6;24;10349;  205
6.30FDY_r2.wav;10589;  445;14965;TRUE;FALSE;TRUE;6;30;10589;  445
6.34FQN_r2.wav;10439;  595;14965;TRUE;TRUE;FALSE;6;34;10439;  595
6.43FDN_r1.wav; 1170; 1288; 5668;TRUE;FALSE;FALSE;6;43; 1170; 1288
6.39FDN_r1.wav;  840;  398; 4988;TRUE;FALSE;FALSE;6;39;  840;  398
6.15EQY_r1.wav;  840;  435; 5895;FALSE;TRUE;TRUE;6;15;  840;  435
6.11EQN_r1.wav;  990; 1055; 5555;FALSE;TRUE;FALSE;6;11;  990; 1055
6.12EQY_r2.wav;14339;  664;18934;FALSE;TRUE;TRUE;6;12;14339;  664
6.16EDN_r2.wav;13829; 3387;19047;FALSE;FALSE;FALSE;6;16;13829; 3387
6.33FDN_r1.wav; 1020;  268; 5668;TRUE;FALSE;FALSE;6;33; 1020;  268
6.8EQN_r2.wav; 9779; 1005;14625;FALSE;TRUE;FALSE;6;8; 9779; 1005
6.1EQY_r1.wav; 2519;  782; 6122;FALSE;TRUE;TRUE;6;1; 2519;  782
6.44FQN_r2.wav;10169; 1075;14965;TRUE;TRUE;FALSE;6;44;10169; 1075
6.23FQY_r1.wav; 2519;  231; 4761;TRUE;TRUE;TRUE;6;23; 2519;  231
6.12EQY_r1.wav; 2699;  912; 6462;FALSE;TRUE;TRUE;6;12; 2699;  912
6.16EDN_r1.wav;  780;  848; 4988;FALSE;FALSE;FALSE;6;16;  780;  848
6.33FDN_r2.wav; 7260;  281;11111;TRUE;FALSE;FALSE;6;33; 7260;  281
6.8EQN_r1.wav; 1410;  309; 6009;FALSE;TRUE;FALSE;6;8; 1410;  309
6.44FQN_r1.wav;  960; 1642; 6802;TRUE;TRUE;FALSE;6;44;  960; 1642
6.1EQY_r2.wav;12449;  626;17006;FALSE;TRUE;TRUE;6;1;12449;  626
6.23FQY_r2.wav;13439;  576;17346;TRUE;TRUE;TRUE;6;23;13439;  576
6.25FDY_r1.wav; 1590;  912; 6462;TRUE;FALSE;TRUE;6;25; 1590;  912
6.42FDN_r2.wav;10289; 1039;15079;TRUE;FALSE;FALSE;6;42;10289; 1039
6.35FDN_r1.wav; 1260;  692; 5102;TRUE;FALSE;FALSE;6;35; 1260;  692
6.38FDN_r2.wav;10379;  576;15306;TRUE;FALSE;FALSE;6;38;10379;  576
6.28FQY_r2.wav;18779;  455;23015;TRUE;TRUE;TRUE;6;28;18779;  455
6.31FDY_r1.wav; 1590;  415; 5215;TRUE;FALSE;TRUE;6;31; 1590;  415
6.25FDY_r2.wav;14939;  547;19387;TRUE;FALSE;TRUE;6;25;14939;  547
6.42FDN_r1.wav; 1140;  452; 6122;TRUE;FALSE;FALSE;6;42; 1140;  452
6.35FDN_r2.wav; 6150;  387; 9297;TRUE;FALSE;FALSE;6;35; 6150;  387
6.38FDN_r1.wav;  960;  418; 5668;TRUE;FALSE;FALSE;6;38;  960;  418
6.28FQY_r1.wav; 1770;  649; 6349;TRUE;TRUE;TRUE;6;28; 1770;  649
6.31FDY_r2.wav;11849;  289;16099;TRUE;FALSE;TRUE;6;31;11849;  289
17.31FQY_r2.wav;NA; 8232;14172;TRUE;TRUE;TRUE;17;31;    0; 8232
17.28FDY_r1.wav;NA;NA; 5328;TRUE;FALSE;TRUE;17;28;NA;    0
17.38FQN_r1.wav;NA;NA; 6802;TRUE;TRUE;FALSE;17;38;NA;    0
17.4EQY_r2.wav; 2250; 4263; 9183;FALSE;TRUE;TRUE;17;4; 2250; 4263
17.35FQN_r2.wav;NA;NA; 9863;TRUE;TRUE;FALSE;17;35;    0;NA
17.42FQN_r1.wav;NA;NA; 6802;TRUE;TRUE;FALSE;17;42;NA;    0
17.25FQY_r2.wav; 8670; 3698;13718;TRUE;TRUE;TRUE;17;25; 8670; 3698
17.10EQN_r1.wav;NA;NA; 8276;FALSE;TRUE;FALSE;17;10;NA;    0
17.14EQY_r1.wav;NA;NA; 5328;FALSE;TRUE;TRUE;17;14;NA;    0
17.31FQY_r1.wav; 1710; 2652; 6462;TRUE;TRUE;TRUE;17;31; 1710; 2652
17.28FDY_r2.wav;NA;NA; 8843;TRUE;FALSE;TRUE;17;28;    0;NA
17.38FQN_r2.wav;NA;NA; 7029;TRUE;TRUE;FALSE;17;38;    0;NA
17.4EQY_r1.wav;NA;NA; 7029;FALSE;TRUE;TRUE;17;4;NA;    0
17.35FQN_r1.wav; 2339;NA; 5442;TRUE;TRUE;FALSE;17;35; 2339;    0
17.42FQN_r2.wav;NA;NA; 9070;TRUE;TRUE;FALSE;17;42;    0;NA
17.25FQY_r1.wav;NA;NA; 6349;TRUE;TRUE;TRUE;17;25;NA;    0
17.10EQN_r2.wav;NA;NA;13832;FALSE;TRUE;FALSE;17;10;    0;NA
17.14EQY_r2.wav; 8100;NA; 9070;FALSE;TRUE;TRUE;17;14; 8100;NA
17.23FDY_r2.wav;NA;NA; 7596;TRUE;FALSE;TRUE;17;23;    0;NA
17.44FDN_r1.wav; 1200; 2386; 6916;TRUE;FALSE;FALSE;17;44; 1200; 2386
17.33FQN_r2.wav;NA;NA;11564;TRUE;TRUE;FALSE;17;33;    0;NA
17.23FDY_r1.wav;NA;NA; 4421;TRUE;FALSE;TRUE;17;23;NA;    0
17.44FDN_r2.wav;NA;NA; 7709;TRUE;FALSE;FALSE;17;44;    0;NA
17.33FQN_r1.wav; 2339; 2553; 8163;TRUE;TRUE;FALSE;17;33; 2339; 2553
17.39FQN_r1.wav;NA;NA; 5555;TRUE;TRUE;FALSE;17;39;NA;    0
17.1EDN_r2.wav;NA;NA;12018;FALSE;FALSE;FALSE;17;1;    0;NA
17.43FQN_r1.wav;NA;NA; 5895;TRUE;TRUE;FALSE;17;43;NA;    0
17.30FQY_r2.wav;NA;NA;14512;TRUE;TRUE;TRUE;17;30;    0;NA
17.34FDN_r2.wav;NA;NA;11678;TRUE;FALSE;FALSE;17;34;    0;NA
17.8EDY_r1.wav; 1740; 3286; 6916;FALSE;FALSE;TRUE;17;8; 1740; 3286
17.24FDY_r2.wav;NA;NA;12698;TRUE;FALSE;TRUE;17;24;    0;NA
17.29FDY_r1.wav;NA;NA; 7256;TRUE;FALSE;TRUE;17;29;NA;    0
17.39FQN_r2.wav;NA;NA;13605;TRUE;TRUE;FALSE;17;39;    0;NA
17.1EDN_r1.wav; 1170; 2458; 5668;FALSE;FALSE;FALSE;17;1; 1170; 2458
17.43FQN_r2.wav;NA;NA;10770;TRUE;TRUE;FALSE;17;43;    0;NA
17.30FQY_r1.wav; 3269; 3993; 8163;TRUE;TRUE;TRUE;17;30; 3269; 3993
17.34FDN_r1.wav;NA;NA; 6235;TRUE;FALSE;FALSE;17;34;NA;    0
17.8EDY_r2.wav; 8250; 4245;13605;FALSE;FALSE;TRUE;17;8; 8250; 4245
17.24FDY_r1.wav;NA;NA; 6802;TRUE;FALSE;TRUE;17;24;NA;    0
17.29FDY_r2.wav;NA;NA; 8503;TRUE;FALSE;TRUE;17;29;    0;NA
17.13EDY_r1.wav;NA;NA; 5215;FALSE;FALSE;TRUE;17;13;NA;    0
17.17FDY_r2.wav;NA;NA;11111;TRUE;FALSE;TRUE;17;17;    0;NA
17.48FQN_r2.wav;NA;NA;14058;TRUE;TRUE;FALSE;17;48;    0;NA
17.22FDY_r2.wav;NA;NA;10204;TRUE;FALSE;TRUE;17;22;    0;NA
17.45FDN_r1.wav;NA;NA; 5442;TRUE;FALSE;FALSE;17;45;NA;    0
17.13EDY_r2.wav;NA;NA; 9863;FALSE;FALSE;TRUE;17;13;    0;NA
17.17FDY_r1.wav;  990; 2468; 4988;TRUE;FALSE;TRUE;17;17;  990; 2468
17.48FQN_r1.wav;NA;NA; 8843;TRUE;TRUE;FALSE;17;48;NA;    0
17.22FDY_r1.wav;NA;NA; 8276;TRUE;FALSE;TRUE;17;22;NA;    0
17.45FDN_r2.wav;NA;NA;10657;TRUE;FALSE;FALSE;17;45;    0;NA
17.16EQY_r1.wav; 1170; 1885; 5215;FALSE;TRUE;TRUE;17;16; 1170; 1885
17.12EDN_r1.wav;NA;NA; 6349;FALSE;FALSE;FALSE;17;12;NA;    0
17.2EQN_r2.wav;NA;NA; 8730;FALSE;TRUE;FALSE;17;2;    0;NA
17.27FDY_r2.wav; 3509; 5617;10657;TRUE;FALSE;TRUE;17;27; 3509; 5617
17.6EQY_r2.wav;NA;NA;14625;FALSE;TRUE;TRUE;17;6;    0;NA
17.37FQN_r2.wav;NA;NA;10090;TRUE;TRUE;FALSE;17;37;    0;NA
17.40FQN_r1.wav;NA;NA; 6575;TRUE;TRUE;FALSE;17;40;NA;    0
17.16EQY_r2.wav;12479; 2039;15419;FALSE;TRUE;TRUE;17;16;12479; 2039
17.12EDN_r2.wav; 1980; 2135; 6575;FALSE;FALSE;FALSE;17;12; 1980; 2135
17.2EQN_r1.wav; 1710; 1876; 6916;FALSE;TRUE;FALSE;17;2; 1710; 1876
17.27FDY_r1.wav;NA;NA; 5782;TRUE;FALSE;TRUE;17;27;NA;    0
17.6EQY_r1.wav;NA;NA; 5668;FALSE;TRUE;TRUE;17;6;NA;    0
17.37FQN_r1.wav;NA;NA; 5102;TRUE;TRUE;FALSE;17;37;NA;    0
17.40FQN_r2.wav;NA;NA;10770;TRUE;TRUE;FALSE;17;40;    0;NA
17.21FDY_r2.wav;NA;NA;12244;TRUE;FALSE;TRUE;17;21;    0;NA
17.46FQN_r1.wav;NA;NA; 5895;TRUE;TRUE;FALSE;17;46;NA;    0
17.9EDN_r1.wav;NA;NA; 7483;FALSE;FALSE;FALSE;17;9;NA;    0
17.19FDY_r1.wav;NA;NA; 4421;TRUE;FALSE;TRUE;17;19;NA;    0
17.21FDY_r1.wav; 1470; 5339; 7709;TRUE;FALSE;TRUE;17;21; 1470; 5339
17.46FQN_r2.wav;NA;NA;11451;TRUE;TRUE;FALSE;17;46;    0;NA
17.9EDN_r2.wav;NA;NA; 6802;FALSE;FALSE;FALSE;17;9;    0;NA
17.19FDY_r2.wav;NA;NA; 9863;TRUE;FALSE;TRUE;17;19;    0;NA
17.41FQN_r1.wav;NA;NA; 6122;TRUE;TRUE;FALSE;17;41;NA;    0
17.7EDY_r2.wav;NA;NA;15986;FALSE;FALSE;TRUE;17;7;    0;NA
17.32FQY_r2.wav;NA;NA;11337;TRUE;TRUE;TRUE;17;32;    0;NA
17.36FDN_r2.wav;NA;NA; 9410;TRUE;FALSE;FALSE;17;36;    0;NA
17.3EQN_r2.wav;NA;NA;11111;FALSE;TRUE;FALSE;17;3;    0;NA
17.26FDY_r2.wav; 2909; 3470; 8390;TRUE;FALSE;TRUE;17;26; 2909; 3470
17.41FQN_r2.wav;NA;NA; 7709;TRUE;TRUE;FALSE;17;41;    0;NA
17.7EDY_r1.wav;NA;NA; 7483;FALSE;FALSE;TRUE;17;7;NA;    0
17.32FQY_r1.wav;NA;NA; 5668;TRUE;TRUE;TRUE;17;32;NA;    0
17.36FDN_r1.wav; 1020; 2568; 5328;TRUE;FALSE;FALSE;17;36; 1020; 2568
17.3EQN_r1.wav;NA;NA; 7823;FALSE;TRUE;FALSE;17;3;NA;    0
17.26FDY_r1.wav;NA;NA; 5215;TRUE;FALSE;TRUE;17;26;NA;    0
17.47FQN_r1.wav;NA;NA; 6009;TRUE;TRUE;FALSE;17;47;NA;    0
17.20FDY_r2.wav;NA;NA;11451;TRUE;FALSE;TRUE;17;20;    0;NA
17.5EQN_r2.wav;NA;NA; 8503;FALSE;TRUE;FALSE;17;5;    0;NA
17.15EDN_r1.wav;NA;NA; 5782;FALSE;FALSE;FALSE;17;15;NA;    0
17.11EDY_r1.wav;NA;NA; 4648;FALSE;FALSE;TRUE;17;11;NA;    0
17.18FDY_r1.wav;NA;NA; 6689;TRUE;FALSE;TRUE;17;18;NA;    0
17.47FQN_r2.wav;NA;NA; 9410;TRUE;TRUE;FALSE;17;47;    0;NA
17.20FDY_r1.wav; 1290; 1645; 5215;TRUE;FALSE;TRUE;17;20; 1290; 1645
17.5EQN_r1.wav;NA;NA; 9410;FALSE;TRUE;FALSE;17;5;NA;    0
17.15EDN_r2.wav;NA;NA; 9410;FALSE;FALSE;FALSE;17;15;    0;NA
17.11EDY_r2.wav; 2250; 4373; 7823;FALSE;FALSE;TRUE;17;11; 2250; 4373
17.18FDY_r2.wav;NA;NA;13718;TRUE;FALSE;TRUE;17;18;    0;NA
1.3EQN_r2.wav; 1920; 3943; 9523;FALSE;TRUE;FALSE;1;3; 1920; 3943
1.7EDY_r2.wav; 1530; 1022; 6122;FALSE;FALSE;TRUE;1;7; 1530; 1022
1.47FQN_r2.wav; 3479; 1613; 8843;TRUE;TRUE;FALSE;1;47; 3479; 1613
1.20FDY_r1.wav; 1440;NA; 6122;TRUE;FALSE;TRUE;1;20; 1440;    0
1.15EDN_r2.wav; 1350; 1469; 6689;FALSE;FALSE;FALSE;1;15; 1350; 1469
1.11EDY_r2.wav; 1620; 2096; 7256;FALSE;FALSE;TRUE;1;11; 1620; 2096
1.18FDY_r2.wav; 1860; 1592; 7142;TRUE;FALSE;TRUE;1;18; 1860; 1592
1.3EQN_r1.wav;  900; 1812; 6462;FALSE;TRUE;FALSE;1;3;  900; 1812
1.7EDY_r1.wav; 1230;  555; 5895;FALSE;FALSE;TRUE;1;7; 1230;  555
1.47FQN_r1.wav;  900;NA; 4761;TRUE;TRUE;FALSE;1;47;  900;    0
1.20FDY_r2.wav; 1860; 1846; 8956;TRUE;FALSE;TRUE;1;20; 1860; 1846
1.15EDN_r1.wav; 1020;  308; 4988;FALSE;FALSE;FALSE;1;15; 1020;  308
1.11EDY_r1.wav; 1050;  218; 4988;FALSE;FALSE;TRUE;1;11; 1050;  218
1.18FDY_r1.wav; 1110;  215; 5555;TRUE;FALSE;TRUE;1;18; 1110;  215
1.5EQN_r2.wav; 2250;  682; 5782;FALSE;TRUE;FALSE;1;5; 2250;  682
1.41FQN_r2.wav; 1560; 2199; 7029;TRUE;TRUE;FALSE;1;41; 1560; 2199
1.36FDN_r1.wav; 1230;  458; 4988;TRUE;FALSE;FALSE;1;36; 1230;  458
1.32FQY_r1.wav; 1230;  618; 5328;TRUE;TRUE;TRUE;1;32; 1230;  618
1.26FDY_r1.wav; 1410;NA; 5782;TRUE;FALSE;TRUE;1;26; 1410;    0
1.5EQN_r1.wav; 1080;NA; 4761;FALSE;TRUE;FALSE;1;5; 1080;    0
1.41FQN_r1.wav; 1110; 1018; 5668;TRUE;TRUE;FALSE;1;41; 1110; 1018
1.36FDN_r2.wav; 1410;NA; 5328;TRUE;FALSE;FALSE;1;36; 1410;NA
1.32FQY_r2.wav; 3089; 3844;11224;TRUE;TRUE;TRUE;1;32; 3089; 3844
1.26FDY_r2.wav; 1470; 1246; 6916;TRUE;FALSE;TRUE;1;26; 1470; 1246
